,word,freq,len
5932,mourait,1.0,7
5933,mourir,7.0,6
5934,mourrait,1.0,8
5935,mourut,1.0,6
5936,mousse,26.0,6
5937,mousseline,1.0,10
5938,mousser,3.0,7
5939,moustache,9.0,9
5940,moustaches,13.0,10
5941,moustachu,5.0,9
5942,moustique,3.0,9
5943,moutarde,4.0,8
5944,mouton,36.0,6
5945,moutons,26.0,7
5946,mouvement,2.0,9
5947,mouvements,1.0,10
5948,mowgli,2.0,6
5949,moyen,20.0,5
5950,moyenne,7.0,7
5951,moyens,1.0,6
5952,muet,3.0,4
5953,muette,1.0,6
5954,muettes,1.0,7
5955,mufle,2.0,5
5956,muguet,12.0,6
5957,mule,25.0,4
5958,mulet,2.0,5
5959,mulot,3.0,5
5960,mulots,1.0,6
5961,multicolores,3.0,12
5962,municipales,1.0,11
5963,municipalite,2.0,12
5964,municipaux,1.0,10
5965,mur,41.0,3
5966,muraille,3.0,8
5967,murailles,3.0,9
5968,mure,4.0,4
5969,mures,5.0,5
5970,murir,2.0,5
5971,murmura,3.0,7
5972,murmure,10.0,7
5973,murs,15.0,4
5974,muscle,1.0,6
5975,muscles,4.0,7
5976,museau,10.0,6
5977,musee,3.0,5
5978,musical,4.0,7
5979,musicien,9.0,8
5980,musicienne,1.0,10
5981,musique,50.0,7
5982,myope,3.0,5
5983,myosotis,1.0,8
5984,mystere,1.0,7
5985,mysterieuse,5.0,11
5986,mysterieux,3.0,10
5987,nacelle,1.0,7
5988,nadege,1.0,6
5989,nadia,1.0,5
5990,nage,18.0,4
5991,nagea,1.0,5
5992,nageait,1.0,7
5993,nageant,3.0,7
5994,nageoire,5.0,8
5995,nageoires,3.0,9
5996,nageons,1.0,7
5997,nager,13.0,5
5998,nages,3.0,5
5999,nageur,4.0,6
6000,naif,1.0,4
6001,naifs,1.0,5
6002,nain,16.0,4
6003,nains,20.0,5
6004,naissance,8.0,9
6005,naissent,1.0,8
6006,nait,2.0,4
6007,naitre,2.0,6
6008,nancy,1.0,5
6009,nantes,6.0,6
6010,nappe,18.0,5
6011,narcisse,1.0,8
6012,narcisses,1.0,9
6013,narine,5.0,6
6014,narines,1.0,7
6015,naseaux,2.0,7
6016,natacha,2.0,7
6017,natation,6.0,8
6018,nathalie,6.0,8
6019,nationale,2.0,9
6020,nativite,1.0,8
6021,natte,8.0,5
6022,nattes,1.0,6
6023,nature,14.0,6
6024,naturel,1.0,7
6025,naturellement,2.0,13
6026,naufrage,1.0,8
6027,naufrages,1.0,9
6028,naval,1.0,5
6029,navet,1.0,5
6030,navets,2.0,6
6031,naviguer,1.0,8
6032,navire,22.0,6
6033,ne,768.0,2
6034,necessaire,3.0,10
6035,necessaires,3.0,11
6036,nee,7.0,3
6037,neige,120.0,5
6038,neigeait,2.0,8
6039,neiger,3.0,6
6040,neiges,1.0,6
6041,nelly,1.0,5
6042,nenuphar,4.0,8
6043,nenuphars,1.0,9
6044,neptune,1.0,7
6045,nerveux,1.0,7
6046,nes,4.0,3
6047,nestor,1.0,6
6048,net,3.0,3
6049,nette,3.0,5
6050,nettement,1.0,9
6051,nettoie,2.0,7
6052,nettoyage,2.0,9
6053,nettoyait,1.0,9
6054,nettoyer,9.0,8
6055,nettoyons,2.0,9
6056,neuf,36.0,4
6057,neufs,1.0,5
6058,neuve,3.0,5
6059,neuves,1.0,6
6060,neveu,1.0,5
6061,neveux,1.0,6
6062,nez,110.0,3
6063,ni,60.0,2
6064,nice,8.0,4
6065,niche,29.0,5
6066,nichee,2.0,6
6067,nichent,1.0,7
6068,nicher,1.0,6
6069,nicolas,15.0,7
6070,nicole,28.0,6
6071,nid,47.0,3
6072,nids,2.0,4
6073,nieces,1.0,6
6074,nimportou,1.0,9
6075,nina,1.0,4
6076,niveau,1.0,6
6077,nix,14.0,3
6078,nocturnes,1.0,9
6079,noel,74.0,4
6080,noels,1.0,5
6081,noemie,26.0,6
6082,noie,1.0,4
6083,noir,83.0,4
6084,noire,32.0,5
6085,noires,12.0,6
6086,noirs,6.0,5
6087,noisette,7.0,8
6088,noisettes,10.0,9
6089,noix,19.0,4
6090,nom,72.0,3
6091,nombre,12.0,6
6092,nombres,1.0,7
6093,nombreuses,7.0,10
6094,nombreux,7.0,8
6095,nombril,1.0,7
6096,nome,2.0,4
6097,nomme,3.0,5
6098,nommee,1.0,6
6099,noms,12.0,4
6100,non,165.0,3
6101,nord,16.0,4
6102,normal,7.0,6
6103,normale,1.0,7
6104,normandie,2.0,9
6105,normands,1.0,8
6106,normaux,1.0,7
6107,normes,1.0,6
6108,nos,26.0,3
6109,note,15.0,4
6110,noter,2.0,5
6111,notes,5.0,5
6112,notre,43.0,5
6113,notres,1.0,6
6114,nouee,1.0,5
6115,nouer,2.0,5
6116,nougat,2.0,6
6117,nougatine,1.0,9
6118,nouilles,5.0,8
6119,noukette,9.0,8
6120,nounours,7.0,8
6121,nourrir,7.0,7
6122,nourris,2.0,7
6123,nourrissait,2.0,11
6124,nourrissent,1.0,11
6125,nourrit,9.0,7
6126,nourriture,13.0,10
6127,nous,268.0,4
6128,nouveau,42.0,7
6129,nouveaux,6.0,8
6130,nouvel,4.0,6
6131,nouvelle,40.0,8
6132,nouvelles,12.0,9
6133,novembre,10.0,8
6134,noya,1.0,4
6135,noyau,16.0,5
6136,noyaux,1.0,6
6137,noyer,7.0,5
6138,noyez,1.0,5
6139,nu,12.0,2
6140,nuage,17.0,5
6141,nuages,14.0,6
6142,nuageux,5.0,7
6143,nue,2.0,3
6144,nuisibles,1.0,9
6145,nuit,153.0,4
6146,nuits,4.0,5
6147,nul,1.0,3
6148,nulle,2.0,5
6149,nulpar,3.0,6
6150,numero,19.0,6
6151,numeros,4.0,7
6152,numerotant,7.0,10
6153,numerote,6.0,8
6154,numerotees,1.0,10
6155,nuque,4.0,5
6156,nurserie,1.0,8
6157,nus,4.0,3
6158,nylon,1.0,5
6159,o,9.0,1
6160,obeir,4.0,5
6161,obeisse,1.0,7
6162,obeissent,1.0,9
6163,obeit,5.0,5
6164,objet,6.0,5
6165,objets,11.0,6
6166,obligation,1.0,10
6167,obligatoire,2.0,11
6168,obligatoirement,2.0,15
6169,oblige,4.0,6
6170,obligeait,1.0,9
6171,obligeamment,1.0,12
6172,obligee,2.0,7
6173,obliges,4.0,7
6174,obliteration,1.0,12
6175,obscur,1.0,6
6176,obscurite,5.0,9
6177,observa,2.0,7
6178,observant,1.0,9
6179,observation,1.0,11
6180,observe,17.0,7
6181,observent,1.0,9
6182,observer,2.0,8
6183,observez,3.0,8
6184,observons,1.0,9
6185,obstacle,1.0,8
6186,obtenir,4.0,7
6187,obtenu,1.0,6
6188,obtenue,1.0,7
6189,obtenus,1.0,7
6190,obtiendras,1.0,10
6191,obtiendrez,1.0,10
6192,obtiendrons,1.0,11
6193,obtient,2.0,7
6194,obus,1.0,4
6195,occasion,4.0,8
6196,occupait,1.0,8
6197,occupe,14.0,6
6198,occupee,2.0,7
6199,occupent,1.0,8
6200,occuper,16.0,7
6201,occupes,1.0,7
6202,occupiez,1.0,8
6203,ocean,12.0,5
6204,octobre,8.0,7
6205,ode,1.0,3
6206,odeur,18.0,5
6207,odeurs,1.0,6
6208,odile,1.0,5
6209,offert,5.0,6
6210,office,8.0,6
6211,offrant,1.0,7
6212,offre,11.0,5
6213,offrent,1.0,7
6214,offrir,6.0,6
6215,offrirent,2.0,9
6216,offrit,1.0,6
6217,ogre,15.0,4
6218,oh,118.0,2
6219,ohe,5.0,3
6220,oie,15.0,3
6221,oies,18.0,4
6222,oignon,8.0,6
6223,oignons,4.0,7
6224,oiseau,94.0,6
6225,oiseaux,74.0,7
6226,oiselets,1.0,8
6227,oisellerie,1.0,10
6228,oisillon,2.0,8
6229,oisillons,2.0,9
6230,olive,9.0,5
6231,olives,9.0,6
6232,olivier,41.0,7
6233,olympique,1.0,9
6234,olympiques,1.0,10
6235,ombragee,1.0,8
6236,ombre,21.0,5
6237,ombrelle,5.0,8
6238,ombres,2.0,6
6239,omelette,12.0,8
6240,on,541.0,2
6241,oncle,27.0,5
6242,oncles,4.0,6
6243,onde,1.0,4
6244,onesime,7.0,7
6245,ongle,7.0,5
6246,ongles,3.0,6
6247,ont,168.0,3
6248,onze,19.0,4
6249,onzieme,1.0,7
6250,opera,8.0,5
6251,operation,13.0,9
6252,operations,5.0,10
6253,operer,2.0,6
6254,ophelie,4.0,7
6255,optimale,1.0,8
6256,or,39.0,2
6257,orage,15.0,5
6258,orages,2.0,6
6259,orange,33.0,6
6260,orangeade,3.0,9
6261,oranger,1.0,7
6262,oranges,7.0,7
6263,orchestre,20.0,9
6264,orchidees,1.0,9
6265,ordinateur,4.0,10
6266,ordinateurs,6.0,11
6267,ordonna,1.0,7
6268,ordonnance,2.0,10
6269,ordonne,1.0,7
6270,ordre,19.0,5
6271,ordures,6.0,7
6272,oreille,26.0,7
6273,oreiller,20.0,8
6274,oreillers,2.0,9
6275,oreilles,21.0,8
6276,oreillons,2.0,9
6277,organise,6.0,8
6278,organisee,1.0,9
6279,organisent,1.0,10
6280,organiser,2.0,9
6281,organiserent,2.0,12
6282,organises,1.0,9
6283,orgueil,3.0,7
6284,orgueilleux,2.0,11
6285,orienter,1.0,8
6286,original,1.0,8
6287,originale,1.0,9
6288,origine,2.0,7
6289,orleans,2.0,7
6290,ornithorynque,6.0,13
6291,orteil,7.0,6
6292,orteils,4.0,7
6293,os,28.0,2
6294,osa,2.0,3
6295,osait,2.0,5
6296,ose,3.0,3
6297,oseront,1.0,7
6298,osier,2.0,5
6299,otarie,2.0,6
6300,ote,6.0,3
6301,otite,2.0,5
6302,ou,433.0,2
6303,ouah,3.0,4
6304,oubli,2.0,5
6305,oubliant,1.0,8
6306,oublie,35.0,6
6307,oubliees,1.0,8
6308,oublient,1.0,8
6309,oublier,7.0,7
6310,oubliette,6.0,9
6311,oubliettes,1.0,10
6312,ouest,1.0,5
6313,ouf,16.0,3
6314,oui,155.0,3
6315,ouies,1.0,5
6316,ouistiti,5.0,8
6317,ouragan,1.0,7
6318,ours,156.0,4
6319,ourse,7.0,5
6320,oursin,1.0,6
6321,oursins,1.0,7
6322,ourson,23.0,6
6323,oursonne,2.0,8
6324,oursons,1.0,7
6325,outil,3.0,5
6326,outils,5.0,6
6327,ouvert,17.0,6
6328,ouverte,9.0,7
6329,ouvertes,1.0,8
6330,ouverts,2.0,7
6331,ouverture,2.0,9
6332,ouvrage,2.0,7
6333,ouvrais,1.0,7
6334,ouvrant,3.0,7
6335,ouvre,66.0,5
6336,ouvrent,8.0,7
6337,ouvres,2.0,6
6338,ouvrier,3.0,7
6339,ouvriers,1.0,8
6340,ouvrir,20.0,6
6341,ouvrit,8.0,6
6342,ouvrons,1.0,7
6343,ovale,1.0,5
6344,pablo,1.0,5
6345,pacha,38.0,5
6346,pacifique,2.0,9
6347,pack,1.0,4
6348,paf,1.0,3
6349,pagaie,1.0,6
6350,pagaies,1.0,7
6351,pagaille,1.0,8
6352,page,36.0,4
6353,pages,11.0,5
6354,paie,6.0,4
6355,paierai,1.0,7
6356,paillasson,3.0,10
6357,paille,22.0,6
6358,paillette,1.0,9
6359,paillettes,6.0,10
6360,pain,70.0,4
6361,pains,6.0,5
6362,pair,1.0,4
6363,paire,16.0,5
6364,paires,4.0,6
6365,paisiblement,1.0,12
6366,paix,9.0,4
6367,palais,19.0,6
6368,pale,4.0,4
6369,palet,1.0,5
6370,paleur,1.0,6
6371,palier,1.0,6
6372,palissade,3.0,9
6373,palmees,4.0,7
6374,palmes,1.0,6
6375,palmier,4.0,7
6376,palmiers,1.0,8
6377,pan,2.0,3
6378,panache,1.0,7
6379,pancarte,4.0,8
6380,pancartes,1.0,9
6381,panda,5.0,5
6382,panier,39.0,6
6383,paniers,1.0,7
6384,panique,1.0,7
6385,panne,26.0,5
6386,panneau,1.0,7
6387,panneaux,4.0,8
6388,panoplie,2.0,8
6389,panorama,1.0,8
6390,pansement,8.0,9
6391,pantalon,29.0,8
6392,pantalons,2.0,9
6393,panthere,10.0,8
6394,pantin,5.0,6
6395,pantoufle,7.0,9
6396,pantoufles,4.0,10
6397,paon,2.0,4
6398,papa,270.0,4
6399,papayes,1.0,7
6400,pape,1.0,4
6401,papier,59.0,6
6402,papiers,11.0,7
6403,papillon,41.0,8
6404,papillons,6.0,9
6405,papillote,1.0,9
6406,papy,1.0,4
6407,paquebot,4.0,8
6408,paquerette,5.0,10
6409,paquerettes,2.0,11
6410,paques,3.0,6
6411,paquet,27.0,6
6412,paquets,5.0,7
6413,par,222.0,3
6414,parachute,13.0,9
6415,parachutes,2.0,10
6416,parade,3.0,6
6417,paradis,1.0,7
6418,paraissaient,1.0,12
6419,paraissait,1.0,10
6420,paraissent,1.0,10
6421,parait,3.0,6
6422,paralysa,1.0,8
6423,parapente,1.0,9
6424,parapet,1.0,7
6425,parapluie,24.0,9
6426,parasol,10.0,7
6427,paratonnerre,4.0,12
6428,parc,20.0,4
6429,parcourir,5.0,9
6430,parcours,1.0,8
6431,parcourt,4.0,8
6432,pardessus,4.0,9
6433,pardi,3.0,5
6434,pardon,3.0,6
6435,pardonne,2.0,8
6436,pareil,4.0,6
6437,pareille,3.0,8
6438,pareilles,2.0,9
6439,parent,1.0,6
6440,parents,81.0,7
6441,paresse,1.0,7
6442,paresseux,8.0,9
6443,parfait,3.0,7
6444,parfaitement,10.0,12
6445,parfois,21.0,7
6446,parfum,8.0,6
6447,parfume,5.0,7
6448,parfumee,3.0,8
6449,parfumees,1.0,9
6450,parfums,1.0,7
6451,pari,3.0,4
6452,parie,2.0,5
6453,paris,48.0,5
6454,parisien,1.0,8
6455,parisienne,3.0,10
6456,parisiens,1.0,9
6457,parking,5.0,7
6458,parla,1.0,5
6459,parlaient,5.0,9
6460,parlait,1.0,7
6461,parlant,2.0,7
6462,parlants,1.0,8
6463,parle,42.0,5
6464,parlent,11.0,7
6465,parler,14.0,6
6466,parlerent,1.0,9
6467,parles,1.0,6
6468,parlez,3.0,6
6469,parmi,9.0,5
6470,paroi,2.0,5
6471,paroisse,1.0,8
6472,parole,2.0,6
6473,paroles,12.0,7
6474,parquet,1.0,7
6475,pars,19.0,4
6476,part,56.0,4
6477,partage,1.0,7
6478,partageons,1.0,10
6479,partager,2.0,8
6480,partagez,1.0,8
6481,partaient,1.0,9
6482,partait,2.0,7
6483,partant,1.0,7
6484,partenaire,1.0,10
6485,partent,8.0,7
6486,partez,7.0,6
6487,parti,13.0,5
6488,participe,1.0,9
6489,participent,1.0,11
6490,participer,2.0,10
6491,partie,31.0,6
6492,parties,11.0,7
6493,partir,62.0,6
6494,partira,8.0,7
6495,partirai,1.0,8
6496,partirais,1.0,9
6497,partirait,1.0,9
6498,partirent,1.0,9
6499,partirions,1.0,10
6500,partirons,2.0,9
6501,partis,14.0,6
6502,partisans,1.0,9
6503,partit,3.0,6
6504,partons,3.0,7
6505,partout,23.0,7
6506,parts,1.0,5
6507,paru,1.0,4
6508,parution,1.0,8
6509,parvient,1.0,8
6510,pas,945.0,3
6511,pascale,103.0,7
6512,passa,5.0,5
6513,passage,27.0,7
6514,passagers,1.0,9
6515,passages,7.0,8
6516,passaient,1.0,9
6517,passais,1.0,7
6518,passait,7.0,7
6519,passant,7.0,7
6520,passants,5.0,8
6521,passe,106.0,5
6522,passee,3.0,6
6523,passent,12.0,7
6524,passer,39.0,6
6525,passerait,1.0,9
6526,passereau,2.0,9
6527,passerelle,2.0,10
6528,passerent,1.0,9
6529,passeront,1.0,9
6530,passez,7.0,6
6531,passionnante,1.0,12
6532,passionnement,1.0,13
6533,passoire,1.0,8
6534,pasteque,1.0,8
6535,pasteques,1.0,9
6536,pastille,4.0,8
6537,patapon,9.0,7
6538,patapouf,20.0,8
6539,patate,3.0,6
6540,patates,1.0,7
6541,patatras,8.0,8
6542,patauge,1.0,7
6543,pataugeaient,1.0,12
6544,pataugent,1.0,9
6545,patauger,1.0,8
6546,pate,36.0,4
6547,patee,3.0,5
6548,pates,12.0,5
6549,patiemment,1.0,10
6550,patience,5.0,8
6551,patient,1.0,7
6552,patientaient,1.0,12
6553,patin,6.0,5
6554,patine,1.0,6
6555,patineuse,2.0,9
6556,patins,12.0,6
6557,patisserie,13.0,10
6558,patisseries,1.0,11
6559,patissier,15.0,9
6560,patissiere,2.0,10
6561,paton,1.0,5
6562,patons,1.0,6
6563,patraque,1.0,8
6564,patrouille,1.0,10
6565,patrouilleur,1.0,12
6566,patte,69.0,5
6567,pattes,44.0,6
6568,paturages,1.0,9
6569,pature,1.0,6
6570,paul,13.0,4
6571,paula,3.0,5
6572,pauline,5.0,7
6573,paupiere,1.0,8
6574,paupieres,1.0,9
6575,pause,5.0,5
6576,pauvre,75.0,6
6577,pauvres,2.0,7
6578,pave,3.0,4
6579,paves,3.0,5
6580,pavillon,2.0,8
6581,payant,1.0,6
6582,paye,4.0,4
6583,payer,18.0,5
6584,payes,2.0,5
6585,payez,1.0,5
6586,payons,1.0,6
6587,pays,43.0,4
6588,paysage,6.0,7
6589,paysan,4.0,6
6590,paysanne,2.0,8
6591,paysannes,1.0,9
6592,paysans,5.0,7
6593,peage,1.0,5
6594,peau,31.0,4
6595,peaux,2.0,5
6596,peche,56.0,5
6597,pecher,7.0,6
6598,peches,3.0,6
6599,pecheur,4.0,7
6600,pecheurs,5.0,8
6601,pechez,1.0,6
6602,pedale,9.0,6
6603,pedalent,1.0,8
6604,pedaler,2.0,7
6605,pedales,3.0,7
6606,pedalier,1.0,8
6607,pedalo,1.0,6
6608,peigne,17.0,6
6609,peignent,1.0,8
6610,peignez,1.0,7
6611,peindre,13.0,7
6612,peine,34.0,5
6613,peins,2.0,5
6614,peint,16.0,5
6615,peintre,7.0,7
6616,peintres,2.0,8
6617,peints,2.0,6
6618,peinture,47.0,8
6619,pelage,1.0,6
6620,pele,3.0,4
6621,pelerine,1.0,8
6622,pelisse,1.0,7
6623,pelle,18.0,5
6624,pelletee,2.0,8
6625,pellicule,1.0,9
6626,pelliculee,1.0,10
6627,pellicules,3.0,10
6628,pelote,10.0,6
6629,pelotes,2.0,7
6630,pelotonnes,1.0,10
6631,pelouse,17.0,7
6632,peluche,20.0,7
6633,pelure,1.0,6
6634,pencha,2.0,6
6635,penchait,2.0,8
6636,penche,4.0,6
6637,penchee,2.0,7
6638,penchent,1.0,8
6639,pencher,1.0,7
6640,penches,1.0,7
6641,pend,4.0,4
6642,pendant,84.0,7
6643,pendante,1.0,8
6644,pendeloques,1.0,11
6645,pendre,2.0,6
6646,pendu,1.0,5
6647,pendue,1.0,6
6648,pendule,12.0,7
6649,penelope,1.0,8
6650,penetra,1.0,7
6651,penetre,1.0,7
6652,penetrent,1.0,9
6653,penetrer,1.0,8
6654,penible,2.0,7
6655,peniblement,1.0,11
6656,pensa,7.0,5
6657,pensais,2.0,7
6658,pensait,3.0,7
6659,pensant,1.0,7
6660,pense,50.0,5
6661,pensee,1.0,6
6662,pensees,1.0,7
6663,penser,3.0,6
6664,penserai,1.0,8
6665,penserais,1.0,9
6666,penserent,1.0,9
6667,penses,1.0,6
6668,pensez,2.0,6
6669,pente,1.0,5
6670,pentes,1.0,6
6671,pepe,3.0,4
6672,pepere,2.0,6
6673,pepin,1.0,5
6674,pepins,3.0,6
6675,perce,3.0,5
6676,percer,1.0,6
6677,perceuse,1.0,8
6678,perche,11.0,6
6679,perches,1.0,7
6680,perchoir,2.0,8
6681,perd,8.0,4
6682,perdant,1.0,7
6683,perdent,1.0,7
6684,perdez,1.0,6
6685,perdre,13.0,6
6686,perdu,67.0,5
6687,perdue,5.0,6
6688,pere,93.0,4
6689,peres,2.0,5
6690,periode,2.0,7
6691,periodique,1.0,10
6692,perle,3.0,5
6693,perles,5.0,6
6694,permet,4.0,6
6695,permets,2.0,7
6696,permettent,2.0,10
6697,permettez,1.0,9
6698,permettra,2.0,9
6699,permettrait,1.0,11
6700,permis,3.0,6
6701,permission,6.0,10
6702,permit,1.0,6
6703,perpignan,2.0,9
6704,perron,3.0,6
6705,perroquet,28.0,9
6706,perroquets,3.0,10
6707,perruche,1.0,8
6708,perruches,1.0,9
6709,perruque,1.0,8
6710,persil,4.0,6
6711,personnage,9.0,10
6712,personnages,7.0,11
6713,personnalites,1.0,13
6714,personne,60.0,8
6715,personnes,19.0,9
6716,persuadee,1.0,9
6717,perte,1.0,5
6718,pesaient,1.0,8
6719,pesait,1.0,6
6720,pese,10.0,4
6721,pesent,1.0,6
6722,peser,3.0,5
6723,peses,5.0,5
6724,petale,12.0,6
6725,petales,10.0,7
6726,petard,2.0,6
6727,peter,19.0,5
6728,petille,1.0,7
6729,petiller,1.0,8
6730,petit,741.0,5
6731,petite,239.0,6
6732,petites,32.0,7
6733,petits,146.0,6
6734,petri,1.0,5
6735,petrin,2.0,6
6736,petris,1.0,6
6737,petrit,1.0,6
6738,petrole,1.0,7
6739,petunias,1.0,8
6740,peu,151.0,3
6741,peuple,1.0,6
6742,peur,119.0,4
6743,peureux,10.0,7
6744,peut,100.0,4
6745,peuvent,9.0,7
6746,peux,114.0,4
6747,phalloide,3.0,9
6748,phare,15.0,5
6749,phares,2.0,6
6750,pharmacie,15.0,9
6751,pharmacien,13.0,10
6752,pharmacienne,7.0,12
6753,pharmacies,1.0,10
6754,phenix,1.0,6
6755,phenomene,2.0,9
6756,philippe,9.0,8
6757,phoque,21.0,6
6758,phoques,2.0,7
6759,photo,44.0,5
6760,photographe,10.0,11
6761,photographes,4.0,12
6762,photographie,1.0,12
6763,photographiee,2.0,13
6764,photographier,1.0,13
6765,photographies,1.0,13
6766,photographique,1.0,14
6767,photos,14.0,6
6768,phrase,42.0,6
6769,phrases,42.0,7
6770,physique,1.0,8
6771,piaillent,2.0,9
6772,piano,18.0,5
6773,pic,10.0,3
6774,picardie,1.0,8
6775,picasso,1.0,7
6776,picore,4.0,6
6777,picorent,2.0,8
6778,picorer,2.0,7
6779,picotements,1.0,11
6780,picsou,5.0,6
6781,pie,26.0,3
6782,piece,16.0,5
6783,pieces,5.0,6
6784,pied,32.0,4
6785,pieds,44.0,5
6786,piege,7.0,5
6787,pierre,172.0,6
6788,pierres,13.0,7
6789,pierrot,8.0,7
6790,pieton,1.0,6
6791,pietons,9.0,7
6792,pieuvre,1.0,7
6793,pifou,8.0,5
6794,pigeon,8.0,6
6795,pigeonne,1.0,8
6796,pigeons,4.0,7
6797,pignons,1.0,7
6798,pik,5.0,3
6799,pile,22.0,4
6800,piles,1.0,5
6801,piller,1.0,6
6802,pilotais,1.0,8
6803,pilote,15.0,6
6804,pilotis,1.0,7
6805,pilou,14.0,5
6806,pilule,10.0,6
6807,pilules,3.0,7
6808,pim,3.0,3
6809,pin,11.0,3
6810,pince,11.0,5
6811,pinceau,13.0,7
6812,pinceaux,9.0,8
6813,pincee,1.0,6
6814,pinces,3.0,6
6815,pingouin,13.0,8
6816,pingouins,10.0,9
6817,pinocchio,6.0,9
6818,pins,1.0,4
6819,pinson,2.0,6
6820,pintades,1.0,8
6821,piochaient,1.0,10
6822,pioche,7.0,6
6823,pioches,1.0,7
6824,pion,6.0,4
6825,pions,1.0,5
6826,pipe,22.0,4
6827,pipo,7.0,4
6828,pipon,64.0,5
6829,piqua,1.0,5
6830,piquait,1.0,7
6831,piquant,1.0,7
6832,pique,24.0,5
6833,piquee,1.0,6
6834,piquent,2.0,7
6835,piquer,7.0,6
6836,piquet,1.0,6
6837,piquets,1.0,7
6838,piqure,2.0,6
6839,piqures,3.0,7
6840,pirate,13.0,6
6841,pirates,1.0,7
6842,pire,2.0,4
6843,pirogue,4.0,7
6844,pirogues,1.0,8
6845,pirouette,9.0,9
6846,pis,3.0,3
6847,piscine,40.0,7
6848,pissenlit,2.0,9
6849,piste,28.0,5
6850,pistes,7.0,6
6851,pistolet,13.0,8
6852,pistolets,1.0,9
6853,pistou,1.0,6
6854,pitie,2.0,5
6855,pivoine,2.0,7
6856,placant,3.0,7
6857,placard,15.0,7
6858,placards,1.0,8
6859,place,85.0,5
6860,placent,5.0,7
6861,placer,2.0,6
6862,placera,1.0,7
6863,placerent,1.0,9
6864,places,9.0,6
6865,placez,4.0,6
6866,plafond,6.0,7
6867,plage,9.0,5
6868,plages,1.0,6
6869,plaignait,1.0,9
6870,plaindre,1.0,8
6871,plaine,7.0,6
6872,plaint,5.0,6
6873,plainte,2.0,7
6874,plaintivement,1.0,13
6875,plaire,3.0,6
6876,plais,1.0,5
6877,plaisanteries,1.0,13
6878,plaisent,1.0,8
6879,plaisir,11.0,7
6880,plait,23.0,5
6881,plan,9.0,4
6882,planche,11.0,7
6883,plancher,5.0,8
6884,planches,5.0,8
6885,planer,1.0,6
6886,planete,15.0,7
6887,planetes,1.0,8
6888,planta,1.0,6
6889,plantation,1.0,10
6890,plante,9.0,6
6891,plantee,1.0,7
6892,plantent,2.0,8
6893,planter,3.0,7
6894,plantes,15.0,7
6895,plantoir,1.0,8
6896,plantons,2.0,8
6897,plaque,3.0,6
6898,plaques,1.0,7
6899,plastique,5.0,9
6900,plat,28.0,4
6901,platane,10.0,7
6902,plateau,11.0,7
6903,plateaux,1.0,8
6904,platre,8.0,6
6905,plats,11.0,5
6906,plein,52.0,5
6907,pleine,20.0,6
6908,pleines,1.0,7
6909,pleura,2.0,6
6910,pleurait,7.0,8
6911,pleurant,3.0,8
6912,pleure,32.0,6
6913,pleurer,21.0,7
6914,pleurera,2.0,8
6915,pleurerent,1.0,10
6916,pleures,6.0,7
6917,pleureur,1.0,8
6918,pleurnichait,1.0,12
6919,pleurnicher,1.0,11
6920,pleurotes,1.0,9
6921,pleurs,1.0,6
6922,pleut,39.0,5
6923,pleuve,1.0,6
6924,pleuvoir,5.0,8
6925,pleuvra,1.0,7
6926,pli,4.0,3
6927,pliant,2.0,6
6928,plie,2.0,4
6929,plier,3.0,5
6930,plisse,1.0,6
6931,plissee,2.0,7
6932,plomb,3.0,5
6933,plombier,5.0,8
6934,plombs,1.0,6
6935,plonge,5.0,6
6936,plongea,2.0,7
6937,plongee,2.0,7
6938,plongent,1.0,8
6939,plongeoir,2.0,9
6940,plongeon,5.0,8
6941,plongeons,2.0,9
6942,plonger,5.0,7
6943,plouf,9.0,5
6944,plu,9.0,3
6945,pluie,57.0,5
6946,pluies,2.0,6
6947,pluloin,1.0,7
6948,plumage,3.0,7
6949,plume,28.0,5
6950,plumerai,4.0,8
6951,plumes,27.0,6
6952,plumier,1.0,7
6953,plus,512.0,4
6954,plusieurs,12.0,9
6955,pluto,2.0,5
6956,plutot,9.0,6
6957,pneu,9.0,4
6958,pneumatique,3.0,11
6959,pneus,5.0,5
6960,poche,33.0,5
6961,poches,3.0,6
6962,pochette,1.0,8
6963,poele,2.0,5
6964,poeme,4.0,5
6965,poesie,17.0,6
6966,poete,5.0,5
6967,poids,5.0,5
6968,poignard,1.0,8
6969,poignee,8.0,7
6970,poignees,3.0,8
6971,poignet,2.0,7
6972,poil,3.0,4
6973,poils,17.0,5
6974,poing,13.0,5
6975,poings,2.0,6
6976,point,126.0,5
6977,pointe,15.0,6
6978,pointent,1.0,8
6979,pointes,5.0,7
6980,points,153.0,6
6981,pointu,17.0,6
6982,pointues,2.0,8
6983,pointure,2.0,8
6984,poire,16.0,5
6985,poireau,3.0,7
6986,poireaux,4.0,8
6987,poires,6.0,6
6988,poirier,5.0,7
6989,pois,20.0,4
6990,poison,7.0,6
6991,poisson,139.0,7
6992,poissonnier,2.0,11
6993,poissonniere,1.0,12
6994,poissons,17.0,8
6995,poitiers,1.0,8
6996,poitrine,2.0,8
6997,poivre,6.0,6
6998,pole,5.0,4
6999,poli,5.0,4
7000,police,15.0,6
7001,policiers,3.0,9
7002,polies,1.0,6
7003,poliment,6.0,8
7004,polis,1.0,5
7005,polisson,3.0,8
7006,polissons,2.0,9
7007,politesse,1.0,9
