,"word","pron","freq","len"
59614,"mariant","maRj@",222,7
59615,"marias","maRja",20,6
59616,"mariassent","maRjas",1,10
59617,"mariât","maRja",5,6
59618,"marida","maRida",5,6
59619,"marie","maRi",44470,5
59620,"marié","maRje",3205,5
59621,"mariée","maRje",2039,6
59622,"mariées","maRje",542,7
59623,"marient","maRi",432,7
59624,"marier","maRje",1761,6
59625,"mariera","maRiRa",92,7
59626,"marierai","maRiRE",21,8
59627,"marieraient","maRiRE",10,11
59628,"marierais","maRiRE",7,9
59629,"marierait","maRiRE",20,9
59630,"marieras","maRiRa",6,8
59631,"marièrent","maRjER",73,9
59632,"marierez","maRiRe",6,8
59633,"marieriez","maRiRje",0,9
59634,"marierions","maRiRjA",1,10
59635,"marierons","maRiRA",12,9
59636,"marieront","maRiRA",40,9
59637,"maries","maRi",251,6
59638,"mariés","maRje",2005,6
59639,"marieur","maRj9R",8,7
59640,"marieurs","maRj9R",4,8
59641,"marieuse","maRj2z",6,8
59642,"marieuses","maRj2z",2,9
59643,"mariez","maRje",89,6
59644,"marigot","maRigO",148,7
59645,"marigots","maRigO",24,8
59646,"mariiez","maRijje",1,7
59647,"mariions","maRijjA",1,8
59648,"marina","maRina",1522,6
59649,"marinade","maRinad",235,8
59650,"marinades","maRinad",76,9
59651,"marinage","maRinaZ",21,8
59652,"marinaient","maRinE",1,10
59653,"marinait","maRinE",1,8
59654,"marinant","maRin@",1,8
59655,"marinas","maRina",121,7
59656,"marine","maRin",9919,6
59657,"mariné","maRine",167,6
59658,"marinée","maRine",40,7
59659,"marinées","maRine",60,8
59660,"mariner","maRine",314,7
59661,"marinera","maRinRa",3,8
59662,"marines","maRin",2220,7
59663,"marinés","maRine",109,7
59664,"marinez","maRine",4,7
59665,"marinier","maRinje",169,8
59666,"marinière","maRinjER",57,9
59667,"marinières","maRinjER",45,10
59668,"mariniers","maRinje",212,9
59669,"mariol","maRjOl",8,6
59670,"mariolle","maRjOl",9,8
59671,"mariolles","maRjOl",5,9
59672,"marionnette","maRjOnEt",414,11
59673,"marionnettes","maRjOnEt",1149,12
59674,"marions","maRjA",39,7
59675,"maris","maRi",828,5
59676,"maristes","maRist",80,8
59677,"marital","maRital",132,7
59678,"maritale","maRital",120,8
59679,"maritales","maRital",16,9
59680,"maritaux","maRitO",6,8
59681,"maritime","maRitim",7974,8
59682,"maritimes","maRitim",5227,9
59683,"maritorne","maRitORn",2,9
59684,"maritornes","maRitORn",1,10
59685,"marjolaine","maRZOlEn",354,10
59686,"mark","maRk",4755,4
59687,"marketing","maRkOtiG",14050,9
59688,"marketings","maRkOtiG",13,10
59689,"markovienne","maRkOvjEn",41,11
59690,"markoviennes","maRkOvjEn",16,12
59691,"marks","maRk",796,5
59692,"marle","maRl",82,5
59693,"marles","maRl",36,6
59694,"marli","maRli",13,5
59695,"marlou","maRlu",21,6
59696,"marlous","maRlu",8,7
59697,"marmaille","maRmaj",70,9
59698,"marmailles","maRmaj",6,10
59699,"marmelade","maRmOlad",116,9
59700,"marmelades","maRmOlad",53,10
59701,"marmitage","maRmitaZ",1,9
59702,"marmitages","maRmitaZ",0,10
59703,"marmite","maRmit",577,7
59704,"marmitées","maRmite",0,9
59705,"marmites","maRmit",153,8
59706,"marmités","maRmite",0,8
59707,"marmiteuse","maRmit2z",0,10
59708,"marmiteux","maRmit2",5,9
59709,"marmiton","maRmitA",78,8
59710,"marmitons","maRmitA",28,9
59711,"marmonna","maRmOna",33,8
59712,"marmonnaient","maRmOnE",2,12
59713,"marmonnait","maRmOnE",10,10
59714,"marmonnant","maRmOn@",28,10
59715,"marmonne","maRmOn",43,8
59716,"marmonné","maRmOne",7,8
59717,"marmonnée","maRmOne",1,9
59718,"marmonnement","maRmOnm@",3,12
59719,"marmonnent","maRmOn",5,10
59720,"marmonner","maRmOne",25,9
59721,"marmonnes","maRmOn",1,9
59722,"marmot","maRmO",80,6
59723,"marmots","maRmO",79,7
59724,"marmotta","maRmOta",9,8
59725,"marmottages","maRmOtaZ",0,11
59726,"marmottait","maRmOtE",5,10
59727,"marmottant","maRmOt@",11,10
59728,"marmottante","maRmOt@t",0,11
59729,"marmottantes","maRmOt@t",0,12
59730,"marmotte","maRmOt",286,8
59731,"marmotté","maRmOte",0,8
59732,"marmottement","maRmOtm@",2,12
59733,"marmotter","maRmOte",7,9
59734,"marmottes","maRmOt",206,9
59735,"marmousets","maRmuzE",24,10
59736,"marnage","maRnaZ",35,7
59737,"marnait","maRnE",0,7
59738,"marne","maRn",5627,5
59739,"marné","maRne",1,5
59740,"marnées","maRne",0,7
59741,"marnent","maRn",0,7
59742,"marner","maRne",7,6
59743,"marnes","maRn",167,6
59744,"marneuse","maRn2z",10,8
59745,"marneux","maRn2",44,7
59746,"marnière","maRnjER",9,8
59747,"marnières","maRnjER",9,9
59748,"marocain","maROk5",1531,8
59749,"marocaine","maROkEn",1310,9
59750,"marocaines","maROkEn",563,10
59751,"marocains","maROk5",1064,9
59752,"marolles","maROl",125,8
59753,"maronite","maROnit",109,8
59754,"maronites","maROnit",70,9
59755,"maronne","maROn",22,7
59756,"maronné","maROne",0,7
59757,"maroquin","maROk5",170,8
59758,"maroquins","maROk5",8,9
59759,"marotiques","maROtik",1,10
59760,"marotte","maROt",97,7
59761,"marottes","maROt",25,8
59762,"maroufle","maRufl",12,8
59763,"maroufler","maRufle",9,9
59764,"maroufles","maRufl",4,9
59765,"marqua","maRka",359,6
59766,"marquage","maRkaZ",1787,8
59767,"marquages","maRkaZ",197,9
59768,"marquai","maRkE",8,7
59769,"marquaient","maRkE",110,10
59770,"marquais","maRkE",16,8
59771,"marquait","maRkE",454,8
59772,"marquant","maRk@",1792,8
59773,"marquante","maRk@t",380,9
59774,"marquantes","maRk@t",524,10
59775,"marquants","maRk@",1184,9
59776,"marquât","maRka",7,7
59777,"marque","maRk",20724,6
59778,"marqué","maRke",8188,6
59779,"marquée","maRke",4953,7
59780,"marquées","maRke",1697,8
59781,"marquent","maRk",1364,8
59782,"marquer","maRke",4010,7
59783,"marquera","maRkRa",667,8
59784,"marquerai","maRkRE",9,9
59785,"marqueraient","maRkRE",18,12
59786,"marquerait","maRkRE",95,10
59787,"marqueras","maRkRa",3,9
59788,"marquèrent","maRkER",109,10
59789,"marquerez","maRkRe",11,9
59790,"marqueront","maRkRA",198,10
59791,"marques","maRk",14231,7
59792,"marqués","maRke",2726,7
59793,"marqueté","maRkOte",28,8
59794,"marquetées","maRkOte",6,10
59795,"marqueter","maRkOte",2,9
59796,"marqueterie","maRkOtRi",238,11
59797,"marqueteries","maRkOtRi",31,12
59798,"marquetés","maRkOte",16,9
59799,"marqueteur","maRkOt9R",16,10
59800,"marqueteurs","maRkOt9R",10,11
59801,"marquette","maRkEt",310,9
59802,"marqueur","maRk9R",793,8
59803,"marqueurs","maRk9R",1121,9
59804,"marquez","maRke",339,7
59805,"marquiez","maRkje",5,8
59806,"marquions","maRkjA",6,9
59807,"marquis","maRki",1529,7
59808,"marquisat","maRkiza",67,9
59809,"marquisats","maRkiza",20,10
59810,"marquise","maRkiz",576,8
59811,"marquises","maRkiz",224,9
59812,"marquisien","maRkizj5",10,10
59813,"marquisiens","maRkizj5",13,11
59814,"marquons","maRkA",47,8
59815,"marra","maRa",29,5
59816,"marrade","maRad",1,7
59817,"marraient","maRE",4,9
59818,"marraine","maREn",594,8
59819,"marraines","maREn",119,9
59820,"marrais","maRE",7,7
59821,"marrait","maRE",10,7
59822,"marrane","maRan",15,7
59823,"marranes","maRan",15,8
59824,"marrant","maR@",830,7
59825,"marrante","maR@t",91,8
59826,"marrantes","maR@t",77,9
59827,"marrants","maR@",110,8
59828,"marre","maR",1653,5
59829,"marré","maRe",48,5
59830,"marrée","maRe",21,6
59831,"marrent","maR",29,7
59832,"marrera","maRRa",1,7
59833,"marrerais","maRRE",0,9
59834,"marrerait","maRRE",0,9
59835,"marres","maR",23,6
59836,"marrés","maRe",11,6
59837,"marrez","maRe",18,6
59838,"marri","maRi",35,5
59839,"marris","maRi",22,6
59840,"marron","maRA",1375,6
59841,"marronnais","maROnE",0,10
59842,"marronnasse","maROnas",1,11
59843,"marronné","maROne",0,8
59844,"marronner","maROne",1,9
59845,"marronnera","maROnRa",0,10
59846,"marronnes","maROn",2,9
59847,"marronnier","maROnje",93,10
59848,"marronniers","maROnje",242,11
59849,"marrons","maRA",656,7
59850,"mars","maRs",65967,4
59851,"marsala","maRsala",61,7
59852,"marseillais","maRsEjE",1149,11
59853,"marseillaise","maRsEjEz",842,12
59854,"marseillaises","maRsEjEz",84,13
59855,"marshal","maRSal",70,7
59856,"marshmallow","maRSmalOw",8,11
59857,"marsouin","maRsw5",63,8
59858,"marsouins","maRsw5",89,9
59859,"marsupial","maRsypjal",19,9
59860,"marsupiaux","maRsypjO",38,10
59861,"martagon","maRtagA",23,8
59862,"marteau","maRtO",1342,7
59863,"marteaux","maRtO",306,8
59864,"martel","maRtEl",1545,6
59865,"martela","maRtOla",6,7
59866,"martelage","maRtOlaZ",47,9
59867,"martelai","maRtOlE",0,8
59868,"martelaient","maRtOlE",10,11
59869,"martelait","maRtOlE",27,9
59870,"martelant","maRtOl@",45,9
59871,"martelé","maRtOle",151,7
59872,"martèle","maRtEl",146,7
59873,"martelée","maRtOle",28,8
59874,"martelées","maRtOle",17,9
59875,"martèlement","maRtElm@",43,11
59876,"martèlements","maRtElm@",4,12
59877,"martèlent","maRtEl",32,9
59878,"marteler","maRtOle",79,8
59879,"martèlera","maRtElRa",3,9
59880,"martelèrent","maRtOlER",1,11
59881,"martelés","maRtOle",24,8
59882,"martelet","maRtOlE",21,8
59883,"martellement","maRtElm@",6,12
59884,"martellements","maRtElm@",1,13
59885,"martels","maRtEl",6,7
59886,"martes","maRt",29,6
59887,"martial","maRsjal",1484,7
59888,"martiale","maRsjal",272,8
59889,"martiales","maRsjal",79,9
59890,"martiaux","maRsjO",1333,8
59891,"martien","maRsj5",210,7
59892,"martienne","maRsjEn",154,9
59893,"martiennes","maRsjEn",86,10
59894,"martiens","maRsj5",208,8
59895,"martin","maRt5",19141,6
59896,"martine","maRtin",5428,7
59897,"martines","maRtin",27,8
59898,"martinet","maRtinE",459,8
59899,"martinets","maRtinE",96,9
59900,"martinez","maRtine",1223,8
59901,"martingale","maRt5gal",51,10
59902,"martingales","maRt5gal",46,11
59903,"martini","maRtini",487,7
59904,"martinis","maRtini",15,8
59905,"martinisme","maRtinism",13,10
59906,"martins","maRt5",352,7
59907,"martre","maRtR",166,6
59908,"martres","maRtR",98,7
59909,"martyr","maRtiR",611,6
59910,"martyre","maRtiR",604,7
59911,"martyres","maRtiR",80,8
59912,"martyrise","maRtiRiz",24,9
59913,"martyrisent","maRtiRiz",9,11
59914,"martyrs","maRtiR",1128,7
59915,"marxisme","maRksism",564,8
59916,"marxiste","maRksist",601,8
59917,"marxistes","maRksist",293,9
59918,"maryland","maRil@d",674,8
59919,"mas","ma",2005,3
59920,"masaï","masaj",44,5
59921,"mascara","maskaRa",147,7
59922,"mascarade","maskaRad",331,9
59923,"mascarades","maskaRad",49,10
59924,"mascaret","maskaRE",54,8
59925,"mascaron","maskaRA",16,8
59926,"mascarons","maskaRA",18,9
59927,"mascotte","maskOt",479,8
59928,"mascottes","maskOt",95,9
59929,"masculin","maskyl5",5259,8
59930,"masculine","maskylin",1948,9
59931,"masculines","maskylin",429,10
59932,"masculins","maskyl5",1074,9
59933,"maser","mazER",32,5
59934,"masers","mazER",11,6
59935,"maso","mazO",209,4
59936,"masochisme","mazOSism",155,10
59937,"masochiste","mazOSist",104,10
59938,"masochistes","mazOSist",56,11
59939,"masos","mazO",21,5
59940,"masqua","maska",6,6
59941,"masquaient","maskE",21,10
59942,"masquait","maskE",53,8
59943,"masquant","mask@",171,8
59944,"masque","mask",3475,6
59945,"masqué","maske",613,6
59946,"masquée","maske",292,7
59947,"masquées","maske",140,8
59948,"masquent","mask",197,8
59949,"masquer","maske",1143,7
59950,"masquera","maskRa",13,8
59951,"masqueraient","maskRE",4,12
59952,"masquerait","maskRE",10,10
59953,"masquerez","maskRe",0,9
59954,"masquerions","maskORjA",0,11
59955,"masqueront","maskRA",4,10
59956,"masques","mask",1806,7
59957,"masqués","maske",308,7
59958,"masquez","maske",25,7
59959,"massa","masa",185,5
59960,"massacra","masakRa",27,8
59961,"massacraient","masakRE",18,12
59962,"massacrait","masakRE",16,10
59963,"massacrant","masakR@",56,10
59964,"massacrante","masakR@t",16,11
59965,"massacrât","masakRa",1,9
59966,"massacre","masakR",1755,8
59967,"massacré","masakRe",210,8
59968,"massacrée","masakRe",63,9
59969,"massacrées","masakRe",74,10
59970,"massacrent","masakR",91,10
59971,"massacrer","masakRe",356,9
59972,"massacrèrent","masakRER",30,12
59973,"massacres","masakR",1288,9
59974,"massacrés","masakRe",306,9
59975,"massacreur","masakR9R",17,10
59976,"massacreurs","masakR9R",27,11
59977,"massacrez","masakRe",17,9
59978,"massage","masaZ",1198,7
59979,"massages","masaZ",591,8
59980,"massaient","masE",11,9
59981,"massait","masE",14,7
59982,"massant","mas@",48,7
59983,"masse","mas",12346,5
59984,"massé","mase",674,5
59985,"massée","mase",55,6
59986,"massées","mase",43,7
59987,"masselottes","maslOt",14,11
59988,"massent","mas",32,7
59989,"massepains","masp5",6,10
59990,"masser","mase",208,6
59991,"masseraient","masRE",0,11
59992,"massèrent","masER",3,9
59993,"masses","mas",2476,6
59994,"massés","mase",102,6
59995,"masséters","masete",6,9
59996,"massettes","masEt",11,9
59997,"masseur","mas9R",185,7
59998,"masseurs","mas9R",162,8
59999,"masseuse","mas2z",34,8
60000,"masseuses","mas2z",13,9
60001,"massicot","masikO",74,8
60002,"massicots","masikO",24,9
60003,"massier","masje",22,7
60004,"massif","masif",5058,6
60005,"massifs","masif",1712,7
60006,"massique","masik",158,8
60007,"massiques","masik",40,9
60008,"massive","masiv",2974,7
60009,"massivement","masivm@",1493,11
60010,"massives","masiv",981,8
60011,"massiveté","masivte",1,9
60012,"massue","masy",255,6
60013,"massues","masy",77,7
60014,"massules","masyl",0,8
60015,"mastaba","mastaba",16,7
60016,"mastabas","mastaba",13,8
60017,"mastar","mastaR",5,6
60018,"mastic","mastik",199,6
60019,"masticage","mastikaZ",12,9
60020,"mastics","mastik",92,7
60021,"mastiff","mastif",29,7
60022,"mastiqua","mastika",1,8
60023,"mastiquaient","mastikE",2,12
60024,"mastiquais","mastikE",0,10
60025,"mastiquait","mastikE",3,10
60026,"mastiquant","mastik@",10,10
60027,"mastique","mastik",29,8
60028,"mastiqué","mastike",7,8
60029,"mastiquent","mastik",6,10
60030,"mastiquer","mastike",57,9
60031,"mastiqués","mastike",4,9
60032,"mastiqueurs","mastik9R",0,11
60033,"mastiquez","mastike",5,9
60034,"mastiquons","mastikA",1,10
60035,"mastite","mastit",12,7
60036,"mastoc","mastOk",8,6
60037,"mastocs","mastOk",1,7
60038,"mastodonte","mastOdAt",88,10
60039,"mastodontes","mastOdAt",116,11
60040,"mastoïde","mastOid",23,8
60041,"mastroquet","mastROkE",6,10
60042,"mastroquets","mastROkE",1,11
60043,"masturbait","mastyRbE",14,10
60044,"masturbant","mastyRb@",18,10
60045,"masturbe","mastyRb",61,8
60046,"masturbé","mastyRbe",20,8
60047,"masturbent","mastyRb",14,10
60048,"masturbés","mastyRbe",3,9
60049,"masturbions","mastyRbjA",0,11
60050,"masure","mazyR",133,6
60051,"masures","mazyR",55,7
60052,"mat","mat",2876,3
60053,"mât","ma",625,3
60054,"mata","mata",204,4
60055,"matador","matadOR",121,7
60056,"matadors","matadOR",54,8
60057,"mataf","mataf",3,5
60058,"matafs","mataf",1,6
60059,"mataient","matE",2,8
60060,"matais","matE",2,6
60061,"matait","matE",5,6
60062,"matamore","matamOR",38,8
60063,"matamores","matamOR",14,9
60064,"matant","mat@",18,6
60065,"matas","mata",33,5
60066,"match","matS",10947,5
60067,"matcha","matSa",6,6
60068,"matches","matS",3655,7
60069,"matchiche","matSiS",1,9
60070,"matchs","matS",3211,6
60071,"mate","mat",445,4
60072,"maté","mate",100,4
60073,"mâte","mat",6,4
60074,"mâté","mate",5,4
60075,"matée","mate",22,5
60076,"mâtée","mate",1,5
60077,"matées","mate",5,6
60078,"matelas","matla",1084,7
60079,"matelassage","matlasaZ",24,11
60080,"matelasse","matlas",4,9
60081,"matelassé","matlase",54,9
60082,"matelassée","matlase",29,10
60083,"matelassées","matlase",26,11
60084,"matelassent","matlas",0,11
60085,"matelasser","matlase",5,10
60086,"matelassés","matlase",20,10
60087,"matelassier","matlasje",7,11
60088,"matelassière","matlasjER",3,12
60089,"matelassières","matlasjER",1,13
60090,"matelassiers","matlasje",3,12
60091,"matelot","matlO",330,7
60092,"matelote","matlOt",42,8
60093,"matelots","matlO",290,8
60094,"matent","mat",26,6
60095,"mater","mate",576,5
60096,"matera","matRa",27,6
60097,"materai","matRE",2,7
60098,"materait","matRE",1,8
60099,"matèrent","matER",1,8
60100,"matériau","mateRjO",3136,8
60101,"matériaux","mateRjO",12132,9
60102,"matériel","mateRjEl",35699,8
60103,"matérielle","mateRjEl",3273,10
60104,"matérielles","mateRjEl",2870,11
60105,"matériels","mateRjEl",9870,9
60106,"maternage","matERnaZ",57,9
60107,"maternant","matERn@",6,9
60108,"maternante","matERn@t",7,10
60109,"maternantes","matERn@t",2,11
60110,"materné","matERne",5,7
60111,"maternel","matERnEl",1281,8
60112,"maternelle","matERnEl",6049,10
60113,"maternelles","matERnEl",1436,11
60114,"maternels","matERnEl",274,9
60115,"materner","matERne",20,8
60116,"maternise","matERniz",0,9
60117,"materons","matRA",0,8
60118,"materont","matRA",0,8
60119,"mates","mat",106,5
60120,"matés","mate",10,5
60121,"mateur","mat9R",41,6
60122,"mateurs","mat9R",42,7
60123,"mateuse","mat2z",1,7
60124,"matez","mate",20,5
60125,"math","mat",2306,4
60126,"matheuse","mat2z",5,8
60127,"matheux","mat2",89,7
60128,"maths","mat",1969,5
60129,"mathurin","matyR5",811,8
60130,"mathurins","matyR5",54,9
60131,"mati","mati",174,4
60132,"matière","matjER",45455,7
60133,"matières","matjER",28634,8
60134,"matin","mat5",25195,5
60135,"mâtin","mat5",38,5
60136,"matinal","matinal",629,7
60137,"matinale","matinal",369,8
60138,"matinales","matinal",142,9
60139,"mâtinant","matin@",1,8
60140,"matinaux","matinO",75,8
60141,"mâtine","matin",5,6
60142,"mâtiné","matine",67,6
60143,"matinée","matine",3105,7
60144,"mâtinée","matine",31,7
60145,"matinées","matine",258,8
60146,"mâtiner","matine",1,7
60147,"matines","matin",66,7
60148,"mâtines","matin",4,7
60149,"mâtinés","matine",8,7
60150,"matineux","matin2",6,8
60151,"matins","mat5",1333,6
60152,"mâtins","mat5",16,6
60153,"matis","mati",43,5
60154,"matisse","matis",569,7
60155,"matité","matite",24,6
60156,"matois","matwa",19,6
60157,"matoise","matwaz",5,7
60158,"matoiserie","matwazRi",2,10
60159,"maton","matA",72,5
60160,"matonne","matOn",1,7
60161,"matonnes","matOn",1,8
60162,"matons","matA",24,6
60163,"matou","matu",144,5
60164,"matous","matu",39,6
60165,"matraqua","matRaka",0,8
60166,"matraquage","matRakaZ",104,10
60167,"matraquages","matRakaZ",6,11
60168,"matraquaient","matRakE",1,12
60169,"matraquais","matRakE",0,10
60170,"matraquait","matRakE",2,10
60171,"matraquant","matRak@",6,10
60172,"matraque","matRak",162,8
60173,"matraqué","matRake",19,8
60174,"matraquée","matRake",6,9
60175,"matraquer","matRake",31,9
60176,"matraques","matRak",101,9
60177,"matraqués","matRake",16,9
60178,"matraqueur","matRak9R",1,10
60179,"matraqueurs","matRak9R",4,11
60180,"matraquez","matRake",1,9
60181,"matras","matRa",26,6
60182,"matrice","matRis",2354,7
60183,"matrices","matRis",1149,8
60184,"matriciel","matRisjEl",216,9
60185,"matricielle","matRisjEl",332,11
60186,"matricielles","matRisjEl",300,12
60187,"matriciels","matRisjEl",54,10
60188,"matricule","matRikyl",1086,9
60189,"matricules","matRikyl",35,10
60190,"matrone","matROn",61,7
60191,"matrones","matROn",35,8
60192,"mats","mat",268,4
60193,"mâts","ma",437,4
60194,"matta","mata",82,5
60195,"matte","mat",304,5
60196,"matter","mate",686,6
60197,"mattes","mat",42,6
60198,"matuche","matyS",0,7
60199,"matuches","matyS",0,8
60200,"matura","matyRa",16,6
60201,"mâture","matyR",48,6
60202,"maturer","matyRe",11,7
60203,"mâtures","matyR",16,7
60204,"maudira","mOdiRa",21,7
60205,"maudirai","mOdiRE",10,8
60206,"maudirais","mOdiRE",4,9
60207,"maudirait","mOdiRE",2,9
60208,"maudire","mOdiR",150,7
60209,"maudirent","mOdiR",4,9
60210,"maudis","mOdi",59,6
60211,"maudissaient","mOdisE",7,12
60212,"maudissais","mOdisE",8,10
60213,"maudissait","mOdisE",25,10
60214,"maudissant","mOdis@",63,10
60215,"maudisse","mOdis",15,8
60216,"maudissent","mOdis",42,10
60217,"maudissez","mOdise",14,9
60218,"maudissions","mOdisjA",2,11
60219,"maudit","mOdi",1140,6
60220,"maudite","mOdit",541,7
60221,"maudites","mOdit",98,8
60222,"maudits","mOdi",385,7
60223,"mauges","mOZ",95,6
60224,"maugréa","mOgRea",12,7
60225,"maugréai","mOgReE",1,8
60226,"maugréaient","mOgReE",1,11
60227,"maugréait","mOgReE",8,9
60228,"maugréant","mOgRe@",32,9
60229,"maugrée","mOgRe",15,7
60230,"maugréer","mOgRee",21,8
60231,"maure","mOR",337,5
60232,"maures","mOR",419,6
60233,"mauresque","mOREsk",146,9
60234,"mauresques","mOREsk",27,10
60235,"maurrassien","mORasj5",6,11
60236,"maurrassienne","mORasjEn",4,13
60237,"mauser","mOzER",29,6
60238,"mausers","mOzER",2,7
60239,"mausolée","mOzOle",320,8
60240,"mausolées","mOzOle",55,9
60241,"maussade","mOsad",236,8
60242,"maussadement","mOsadm@",2,12
60243,"maussaderie","mOsadRi",6,11
60244,"maussaderies","mOsadRi",0,12
60245,"maussades","mOsad",32,9
60246,"mauvais","mOvE",12700,7
60247,"mauvaise","mOvEz",10147,8
60248,"mauvaisement","mOvEzm@",4,12
