id,word,freq,len,,,
11733,later,266.4314,5,,,
11734,latest,18.1373,6,,,
11735,latex,1.2157,5,,,
11736,lath,0.0588,4,,,
11737,lathe,0.2549,5,,,
11738,lather,0.5098,6,,,
11739,lathered,0.1569,8,,,
11740,lathers,0.0196,7,,,
11741,lathes,0.0196,6,,,
11742,latin,0.5882,5,,,
11743,latrine,2.7255,7,,,
11744,latrines,0.3529,8,,,
11745,latter,1.1961,6,,,
11746,lattice,0.0784,7,,,
11747,laud,0.1176,4,,,
11748,lauded,0.0392,6,,,
11749,lauding,0.0196,7,,,
11750,lauds,0.0196,5,,,
11751,laugh,59.2745,5,,,
11752,laughed,10.5294,7,,,
11753,laughing,46.9804,8,,,
11754,laughs,20.0588,6,,,
11755,laughter,10.9608,8,,,
11756,launch,17.3529,6,,,
11757,launched,3.6471,8,,,
11758,launches,0.5686,8,,,
11759,launching,2.1373,9,,,
11760,launder,0.6471,7,,,
11761,laundered,0.4706,9,,,
11762,launders,0.0588,8,,,
11763,laundress,0.2353,9,,,
11764,laundries,0.0588,9,,,
11765,laundry,17.902,7,,,
11766,laureate,0.0784,8,,,
11767,laureates,0.0392,9,,,
11768,laurel,0.3529,6,,,
11769,laurels,0.2549,7,,,
11770,lav,0.0392,3,,,
11771,lava,2.9216,4,,,
11772,lave,0.0392,4,,,
11773,lavish,0.7451,6,,,
11774,law,106.2941,3,,,
11775,lawful,2.1569,6,,,
11776,lawless,0.4314,7,,,
11777,lawn,11.8431,4,,,
11778,lawns,1.0979999999999999,5,,,
11779,laws,15.902000000000001,4,,,
11780,lawsuit,5.9412,7,,,
11781,lawsuits,1.7255,8,,,
11782,lawyer,77.6275,6,,,
11783,lawyers,17.6471,7,,,
11784,lax,0.5098,3,,,
11785,lay,45.7647,3,,,
11786,layer,3.6863,5,,,
11787,layered,0.1569,7,,,
11788,layers,2.2941,6,,,
11789,layette,0.0588,7,,,
11790,laying,10.6078,6,,,
11791,layman,0.7647,6,,,
11792,laymen,0.0784,6,,,
11793,layoff,0.2157,6,,,
11794,layoffs,0.1961,7,,,
11795,lays,2.8235,4,,,
11796,laze,0.0392,4,,,
11797,lazed,0.0196,5,,,
11798,lazier,0.1569,6,,,
11799,lazing,0.098,6,,,
11800,lazy,10.3922,4,,,
11801,lea,0.098,3,,,
11802,leach,0.0392,5,,,
11803,leached,0.0392,7,,,
11804,leaches,0.0784,7,,,
11805,leaching,0.0392,8,,,
11806,lead,78.8431,4,,,
11807,leaded,0.3529,6,,,
11808,leaden,0.098,6,,,
11809,leader,26.3922,6,,,
11810,leaders,8.4902,7,,,
11811,leading,19.451,7,,,
11812,leads,19.3725,5,,,
11813,leaf,4.8235,4,,,
11814,leafed,0.0784,6,,,
11815,leafing,0.0196,7,,,
11816,leaflet,0.0392,7,,,
11817,leaflets,0.2549,8,,,
11818,leafs,0.0392,5,,,
11819,leafy,0.3529,5,,,
11820,league,11.2941,6,,,
11821,leagues,1.8627,7,,,
11822,leak,9.8824,4,,,
11823,leakage,0.5489999999999999,7,,,
11824,leaked,1.5098,6,,,
11825,leaking,3.4118,7,,,
11826,leaks,2.1176,5,,,
11827,leaky,1.0,5,,,
11828,lean,7.5489999999999995,4,,,
11829,leaned,1.6667,6,,,
11830,leaner,0.098,6,,,
11831,leanest,0.0588,7,,,
11832,leaning,3.9412,7,,,
11833,leanings,0.1569,8,,,
11834,leans,1.0784,5,,,
11835,leant,0.0392,5,,,
11836,leap,6.1765,4,,,
11837,leaped,0.4902,6,,,
11838,leapfrog,0.3137,8,,,
11839,leaping,1.4314,7,,,
11840,leaps,1.3333,5,,,
11841,leapt,0.8824,5,,,
11842,learn,113.0784,5,,,
11843,learned,57.1569,7,,,
11844,learner,1.1373,7,,,
11845,learners,0.098,8,,,
11846,learning,18.9412,8,,,
11847,learns,2.8235,6,,,
11848,learnt,3.1373,6,,,
11849,leas,0.0196,4,,,
11850,lease,6.1765,5,,,
11851,leased,1.0392,6,,,
11852,leases,0.6275,6,,,
11853,leash,4.2157,5,,,
11854,leashes,0.2745,7,,,
11855,leasing,0.5294,7,,,
11856,least,206.1765,5,,,
11857,leastways,0.0392,9,,,
11858,leather,12.3333,7,,,
11859,leathers,0.2353,8,,,
11860,leave,475.0196,5,,,
11861,leavened,0.0392,8,,,
11862,leaves,43.8431,6,,,
11863,leaving,135.7059,7,,,
11864,leavings,0.1961,8,,,
11865,lech,0.098,4,,,
11866,lecher,0.098,6,,,
11867,lechers,0.0392,7,,,
11868,lectern,0.0784,7,,,
11869,lecture,10.2353,7,,,
11870,lectured,0.5294,8,,,
11871,lectures,2.4706,8,,,
11872,led,22.549,3,,,
11873,ledding,0.0196,7,,,
11874,ledge,3.4314,5,,,
11875,ledger,1.0784,6,,,
11876,ledgers,0.3725,7,,,
11877,ledges,0.0784,6,,,
11878,lee,0.4902,3,,,
11879,leech,1.0979999999999999,5,,,
11880,leeches,1.2157,7,,,
11881,leek,0.1765,4,,,
11882,leeks,0.0588,5,,,
11883,leer,0.1373,4,,,
11884,leered,0.0392,6,,,
11885,leering,0.451,7,,,
11886,leers,0.0196,5,,,
11887,leery,0.2549,5,,,
11888,lees,0.0196,4,,,
11889,leeward,0.0392,7,,,
11890,leeway,0.5489999999999999,6,,,
11891,left,461.45099999999996,4,,,
11892,leftist,0.1569,7,,,
11893,leftists,0.0392,8,,,
11894,lefty,0.5686,5,,,
11895,leg,55.5294,3,,,
11896,legal,32.5882,5,,,
11897,legate,0.0392,6,,,
11898,legend,15.9216,6,,,
11899,legends,3.1765,7,,,
11900,legged,0.1176,6,,,
11901,legging,0.0196,7,,,
11902,leggings,0.2353,8,,,
11903,leggy,0.1765,5,,,
11904,leghorn,0.0392,7,,,
11905,legion,1.0392,6,,,
11906,legions,0.7059,7,,,
11907,legit,2.5882,5,,,
11908,legless,0.1176,7,,,
11909,legroom,0.098,7,,,
11910,legs,53.3725,4,,,
11911,legumes,0.0392,7,,,
11912,leis,0.1373,4,,,
11913,leisure,2.0784,7,,,
11914,leit,0.0196,4,,,
11915,lell,0.0196,4,,,
11916,lemming,0.0392,7,,,
11917,lemmings,0.1765,8,,,
11918,lemon,7.3725,5,,,
11919,lemons,1.4902,6,,,
11920,lemur,0.1373,5,,,
11921,lemurs,0.0392,6,,,
11922,lend,9.4706,4,,,
11923,lender,0.1569,6,,,
11924,lenders,0.0588,7,,,
11925,lending,1.8039,7,,,
11926,lends,0.451,5,,,
11927,length,6.8431,6,,,
11928,lengthen,0.2353,8,,,
11929,lengthened,0.1569,10,,,
11930,lengthens,0.0588,9,,,
11931,lengths,2.2549,7,,,
11932,lengthwise,0.1765,10,,,
11933,lengthy,0.6863,7,,,
11934,lenience,0.0196,8,,,
11935,lenient,0.8824,7,,,
11936,lens,4.4902,4,,,
11937,lenses,2.2549,6,,,
11938,lent,3.1569,4,,,
11939,lentil,0.1765,6,,,
11940,lentils,0.1961,7,,,
11941,leopard,4.7059,7,,,
11942,leopards,0.6275,8,,,
11943,leos,0.0196,4,,,
11944,leper,1.1373,5,,,
11945,lepers,0.7255,6,,,
11946,leprous,0.0588,7,,,
11947,lesbian,8.5294,7,,,
11948,lesbians,2.3333,8,,,
11949,lesion,0.5098,6,,,
11950,lesions,0.9804,7,,,
11951,less,104.1176,4,,,
11952,lessee,0.0784,6,,,
11953,lessen,0.5686,6,,,
11954,lessened,0.1373,8,,,
11955,lessening,0.0588,9,,,
11956,lessens,0.098,7,,,
11957,lesser,2.5686,6,,,
11958,lessings,0.0196,8,,,
11959,lesson,31.0392,6,,,
11960,lessons,14.8235,7,,,
11961,lessor,0.0196,6,,,
11962,lest,1.4902,4,,,
11963,let,1101.902,3,,,
11964,letdown,0.3333,7,,,
11965,lethal,5.0392,6,,,
11966,lets,13.549000000000001,4,,,
11967,letter,81.1765,6,,,
11968,lettered,0.1176,8,,,
11969,letters,36.098,7,,,
11970,letting,37.098,7,,,
11971,lettuce,3.2353,7,,,
11972,levee,0.5098,5,,,
11973,levees,0.1176,6,,,
11974,level,47.8824,5,,,
11975,levelled,0.2157,8,,,
11976,levels,9.9412,6,,,
11977,lever,3.0196,5,,,
11978,levers,0.3725,6,,,
11979,levied,0.1765,6,,,
11980,levy,0.2157,4,,,
11981,lewd,1.1569,4,,,
11982,lewdly,0.0392,6,,,
11983,lewdness,0.1961,8,,,
11984,ley,0.0784,3,,,
11985,liaise,0.1765,6,,,
11986,liar,28.3922,4,,,
11987,liars,3.2549,5,,,
11988,lib,0.5294,3,,,
11989,libbers,0.0392,7,,,
11990,libel,1.0196,5,,,
11991,libelled,0.0196,8,,,
11992,libra,0.0196,5,,,
11993,lice,1.902,4,,,
11994,licence,4.6275,7,,,
11995,license,30.0,7,,,
11996,licensed,2.5294,8,,,
11997,lichen,0.0784,6,,,
11998,lick,9.1569,4,,,
11999,licked,3.7451,6,,,
12000,licking,3.2745,7,,,
12001,licks,1.0588,5,,,
12002,lid,4.8431,3,,,
12003,lida,0.0196,4,,,
12004,lidless,0.0392,7,,,
12005,lido,0.1765,4,,,
12006,lids,0.6078,4,,,
12007,lie,112.54899999999999,3,,,
12008,lied,43.3922,4,,,
12009,lief,0.0784,4,,,
12010,liege,1.0392,5,,,
12011,lies,34.8627,4,,,
12012,lieu,1.0784,4,,,
12013,life,761.8627,4,,,
12014,lifebelt,0.0196,8,,,
12015,lifebelts,0.0392,9,,,
12016,lifeblood,0.2549,9,,,
12017,lifeboat,1.3725,8,,,
12018,lifeboats,0.5686,9,,,
12019,lifeguard,1.3922,9,,,
12020,lifeguards,0.2745,10,,,
12021,lifeless,1.1961,8,,,
12022,lifelike,0.5882,8,,,
12023,lifeline,0.8431,8,,,
12024,lifelines,0.1765,9,,,
12025,lifelong,1.4902,8,,,
12026,lifer,0.5686,5,,,
12027,lifers,0.1569,6,,,
12028,lifetime,17.6863,8,,,
12029,lifetimes,0.9804,9,,,
12030,lift,28.3725,4,,,
12031,lifted,6.9216,6,,,
12032,lifting,4.2745,7,,,
12033,lifts,2.2353,5,,,
12034,light,151.7059,5,,,
12035,lightbulb,0.4902,9,,,
12036,lightbulbs,0.2157,10,,,
12037,lighted,1.0784,7,,,
12038,lighten,3.5686,7,,,
12039,lightened,0.1176,9,,,
12040,lightens,0.1373,8,,,
12041,lighter,8.6275,7,,,
12042,lighters,0.2745,8,,,
12043,lightest,0.2157,8,,,
12044,lighthouse,2.3922,10,,,
12045,lighting,5.7647,8,,,
12046,lightly,4.4118,7,,,
12047,lightness,0.3333,9,,,
12048,lightning,9.7843,9,,,
12049,lights,51.2549,6,,,
12050,lightsome,0.0196,9,,,
12051,lightweight,1.0196,11,,,
12052,lightweights,0.0392,12,,,
12053,lign,0.0392,4,,,
12054,like,3727.0784,4,,,
12055,liked,78.3725,5,,,
12056,likelier,0.0196,8,,,
12057,likely,24.8235,6,,,
12058,likeness,1.9216,8,,,
12059,likes,75.3725,5,,,
12060,likewise,0.9412,8,,,
12061,liking,6.0784,6,,,
12062,lilac,0.5686,5,,,
12063,lilacs,0.3922,6,,,
12064,lilies,1.5882,6,,,
12065,lilo,0.0196,4,,,
12066,lilt,0.2157,4,,,
12067,lilting,0.1373,7,,,
12068,lilts,0.0196,5,,,
12069,lily,1.8431,4,,,
12070,limb,4.6471,4,,,
12071,limber,0.7255,6,,,
12072,limbless,0.0196,8,,,
12073,limbo,1.902,5,,,
12074,limbs,2.5294,5,,,
12075,lime,2.8039,4,,,
12076,limed,0.0196,5,,,
12077,limelight,0.5686,9,,,
12078,limes,0.4706,5,,,
12079,limestone,0.4902,9,,,
12080,limey,0.5686,5,,,
12081,limeys,0.2549,6,,,
12082,limit,12.8431,5,,,
12083,limits,7.1176,6,,,
12084,limp,3.5882,4,,,
12085,limped,0.1176,6,,,
12086,limpet,0.0588,6,,,
12087,limpid,0.0784,6,,,
12088,limping,1.0979999999999999,7,,,
12089,limps,0.0588,5,,,
12090,linchpin,0.1765,8,,,
12091,lincoln,0.0196,7,,,
12092,linden,0.0196,6,,,
12093,line,197.2549,4,,,
12094,linear,0.4118,6,,,
12095,lined,6.4118,5,,,
12096,lineman,0.1765,7,,,
12097,linen,2.5294,5,,,
12098,liner,1.1569,5,,,
12099,liners,0.3137,6,,,
12100,lines,37.1961,5,,,
12101,linesman,0.0196,8,,,
12102,linesmen,0.0196,8,,,
12103,ling,0.1373,4,,,
12104,linger,1.3922,6,,,
12105,lingered,0.3137,8,,,
12106,lingers,0.3529,7,,,
12107,lingo,1.1176,5,,,
12108,lings,0.0196,5,,,
12109,lingual,0.0784,7,,,
12110,linguist,0.5294,8,,,
12111,linguists,0.0784,9,,,
12112,lining,4.3725,6,,,
12113,linings,0.1961,7,,,
12114,link,9.3922,4,,,
12115,linkage,0.2941,7,,,
12116,linked,4.2745,6,,,
12117,linking,1.2941,7,,,
12118,links,2.6078,5,,,
12119,linnet,0.0392,6,,,
12120,linnets,0.0196,7,,,
12121,lino,0.0196,4,,,
12122,linseed,0.1569,7,,,
12123,lint,1.1569,4,,,
12124,lintels,0.098,7,,,
12125,lion,12.4118,4,,,
12126,lions,5.1569,5,,,
12127,lip,10.1373,3,,,
12128,lipid,0.0588,5,,,
12129,lipids,0.0392,6,,,
12130,lipped,0.0784,6,,,
12131,lips,28.7451,4,,,
12132,lipstick,8.1176,8,,,
12133,lipsticks,0.1765,9,,,
12134,liqueur,0.5294,7,,,
12135,liqueurs,0.0392,8,,,
12136,liquid,6.7059,6,,,
12137,liquids,0.8235,7,,,
12138,liquor,16.2353,6,,,
12139,liquors,0.0784,7,,,
12140,lira,0.5882,4,,,
12141,lire,0.4118,4,,,
12142,lisle,0.0196,5,,,
12143,lisp,0.2941,4,,,
12144,lisping,0.1373,7,,,
12145,lisps,0.0196,5,,,
12146,list,79.3137,4,,,
12147,listed,5.4510000000000005,6,,,
12148,listen,248.5098,6,,,
12149,listened,14.4314,8,,,
12150,listening,60.7451,9,,,
12151,listens,5.1961,7,,,
12152,listing,1.8627,7,,,
12153,listings,0.4706,8,,,
12154,listless,0.1765,8,,,
12155,lists,3.8431,5,,,
12156,lit,8.8431,3,,,
12157,lithe,0.0392,5,,,
12158,lithium,0.7843,7,,,
12159,litmus,0.1961,6,,,
12160,litre,0.098,5,,,
12161,litres,0.2353,6,,,
12162,litter,3.4706,6,,,
12163,littered,0.4314,8,,,
12164,litters,0.1176,7,,,
12165,little,1368.2941,6,,,
12166,live,332.4706,4,,,
12167,lived,64.5294,5,,,
12168,livelier,0.1373,8,,,
12169,livelong,0.2549,8,,,
12170,lively,3.3137,6,,,
12171,liver,13.2549,5,,,
12172,livers,0.5489999999999999,6,,,
12173,lives,135.6275,5,,,
12174,livestock,1.8235,9,,,
12175,livid,0.4314,5,,,
12176,living,149.5686,6,,,
12177,livings,0.0588,7,,,
12178,lizard,2.9412,6,,,
12179,lizards,1.2157,7,,,
12180,llama,1.1961,5,,,
12181,llamas,0.1765,6,,,
12182,lo,2.5098,2,,,
12183,load,26.1961,4,,,
12184,loaded,17.9608,6,,,
12185,loader,0.4314,6,,,
12186,loaders,0.0392,7,,,
12187,loading,4.4706,7,,,
12188,loadings,0.0196,8,,,
12189,loads,3.1961,5,,,
12190,loaf,4.3922,4,,,
12191,loafer,0.3725,6,,,
12192,loafers,0.8627,7,,,
12193,loafing,0.451,7,,,
12194,loafs,0.0392,5,,,
12195,loam,0.0588,4,,,
12196,loan,18.3725,4,,,
12197,loaned,2.1176,6,,,
12198,loaning,0.3333,7,,,
12199,loans,2.5294,5,,,
12200,loath,0.098,5,,,
12201,loathe,2.0196,6,,,
12202,loathed,0.3725,7,,,
12203,loathes,0.1961,7,,,
12204,loathing,0.4118,8,,,
12205,loathsome,1.0392,9,,,
12206,loaves,0.5294,6,,,
12207,lob,0.1961,3,,,
12208,lobbed,0.1176,6,,,
12209,lobbied,0.1373,7,,,
12210,lobbies,0.2353,7,,,
12211,lobbing,0.098,7,,,
12212,lobby,12.2549,5,,,
12213,lobe,1.8235,4,,,
12214,lobes,0.5686,5,,,
12215,lobs,0.0196,4,,,
12216,lobster,5.8824,7,,,
12217,lobsters,2.0,8,,,
12218,local,38.3922,5,,,
12219,locale,0.3137,6,,,
12220,locales,0.0588,7,,,
12221,locals,3.2941,6,,,
12222,locate,9.5882,6,,,
12223,locates,0.1373,7,,,
12224,loch,0.4314,4,,,
12225,loci,0.0392,4,,,
12226,lock,44.451,4,,,
12227,locked,50.0,6,,,
12228,locker,15.6078,6,,,
12229,lockers,1.3922,7,,,
12230,locket,1.7059,6,,,
12231,lockets,0.0392,7,,,
12232,locking,3.4706,7,,,
12233,lockjaw,0.2549,7,,,
12234,lockout,0.3137,7,,,
12235,lockouts,0.0196,8,,,
12236,locks,6.4118,5,,,
12237,locksmith,0.9804,9,,,
12238,locksmiths,0.0784,10,,,
12239,lockup,1.2353,6,,,
12240,loco,1.4118,4,,,
12241,locum,0.0588,5,,,
12242,locus,0.1176,5,,,
12243,locust,0.1569,6,,,
12244,locusts,0.8039,7,,,
12245,lode,0.7451,4,,,
12246,lodestone,0.098,9,,,
12247,lodge,4.3529,5,,,
12248,lodged,1.9412,6,,,
12249,lodger,0.2157,6,,,
12250,lodgers,0.098,7,,,
12251,lodges,0.3333,6,,,
12252,lodging,0.8039,7,,,
12253,lodgings,0.3725,8,,,
12254,loft,3.5294,4,,,
12255,lofted,0.0588,6,,,
12256,loftier,0.0588,7,,,
12257,lofts,0.1569,5,,,
12258,lofty,0.5882,5,,,
12259,log,10.8824,3,,,
12260,logbook,0.2941,7,,,
12261,logbooks,0.0588,8,,,
12262,logged,2.0588,6,,,
12263,logger,0.0588,6,,,
12264,loggers,0.0588,7,,,
12265,logging,0.7843,7,,,
12266,logic,6.2745,5,,,
12267,logics,0.0196,6,,,
12268,logjam,0.0588,6,,,
12269,logs,3.451,4,,,
12270,loin,0.3137,4,,,
12271,loincloth,0.1569,9,,,
12272,loincloths,0.0588,10,,,
12273,loins,1.3137,5,,,
12274,loiter,0.2549,6,,,
12275,loiters,0.0392,7,,,
12276,lold,0.0196,4,,,
12277,loll,0.098,4,,,
12278,lollies,0.0392,7,,,
12279,lolling,0.1373,7,,,
12280,lolls,0.0196,5,,,
12281,lolly,0.1176,5,,,
12282,lomp,0.0588,4,,,
12283,london,0.2941,6,,,
12284,lone,2.7843,4,,,
12285,lonelier,0.2353,8,,,
12286,lonely,38.7843,6,,,
12287,loner,2.9804,5,,,
12288,loners,0.2745,6,,,
12289,lonesome,4.8627,8,,,
12290,long,637.1961,4,,,
12291,longboat,0.3529,8,,,
12292,longboats,0.1373,9,,,
12293,longbow,0.1373,7,,,
12294,longed,1.2941,6,,,
12295,longer,97.8824,6,,,
12296,longest,4.4706,7,,,
12297,longhaired,0.098,10,,,
12298,longing,2.7059,7,,,
12299,longings,0.1176,8,,,
12300,longish,0.0196,7,,,
12301,longs,0.9608,5,,,
12302,longship,0.0392,8,,,
12303,longshore,0.0196,9,,,
12304,longways,0.0588,8,,,
12305,loo,1.4706,3,,,
12306,loofah,0.3922,6,,,
12307,loofahs,0.0196,7,,,
12308,look,1101.5098,4,,,
12309,looked,117.3137,6,,,
12310,looker,1.0392,6,,,
12311,lookers,0.0588,7,,,
12312,looking,410.4314,7,,,
12313,lookout,4.098,7,,,
12314,lookouts,0.3137,8,,,
12315,looks,221.3333,5,,,
12316,loom,0.3922,4,,,
12317,loomed,0.0392,6,,,
12318,looming,0.5098,7,,,
12319,looms,0.3333,5,,,
12320,loon,1.2941,4,,,
12321,loonies,0.5294,7,,,
12322,loons,0.3333,5,,,
12323,loony,2.2157,5,,,
12324,loop,6.2941,4,,,
12325,looped,0.4118,6,,,
12326,loophole,0.9804,8,,,
12327,loopholes,0.5686,9,,,
12328,looping,0.2745,7,,,
12329,loops,0.6275,5,,,
12330,loopy,0.5294,5,,,
12331,loos,0.0392,4,,,
12332,loose,40.3922,5,,,
12333,loosed,0.2353,6,,,
12334,loosely,0.7255,7,,,
12335,loosen,4.1176,6,,,
12336,loosened,1.0196,8,,,
12337,looseness,0.0784,9,,,
12338,loosening,0.3137,9,,,
12339,loosens,0.3922,7,,,
12340,looser,0.4902,6,,,
12341,looses,0.0392,6,,,
12342,loosest,0.0196,7,,,
12343,loosing,0.2745,7,,,
12344,loot,3.2941,4,,,
12345,looted,0.3922,6,,,
12346,looter,0.1961,6,,,
12347,looters,0.3333,7,,,
12348,looting,1.0392,7,,,
12349,loots,0.0196,5,,,
12350,lop,0.4118,3,,,
12351,lope,0.098,4,,,
12352,lopes,0.0196,5,,,
12353,loping,0.0392,6,,,
12354,lopped,0.2157,6,,,
12355,lopping,0.0392,7,,,
12356,lord,27.8627,4,,,
12357,lordly,0.1373,6,,,
12358,lords,2.1961,5,,,
12359,lordship,1.2549,8,,,
12360,lordships,0.0588,9,,,
12361,lore,0.4118,4,,,
12362,lorgnette,0.0196,9,,,
12363,lori,0.0392,4,,,
12364,lorn,0.1176,4,,,
12365,lorries,0.1176,7,,,
12366,lorry,0.5489999999999999,5,,,
12367,lose,159.2745,4,,,
12368,loser,23.7059,5,,,
12369,losers,8.6078,6,,,
12370,loses,9.3529,5,,,
12371,losing,49.9804,6,,,
12372,loss,28.3333,4,,,
12373,losses,4.6275,6,,,
12374,lost,261.5098,4,,,
12375,lot,563.4902,3,,,
12376,lotion,3.1961,6,,,
12377,lotions,0.3725,7,,,
12378,lots,43.2353,4,,,
12379,lotto,1.2353,5,,,
12380,lotus,0.9412,5,,,
12381,loud,36.2745,4,,,
12382,louder,7.0784,6,,,
12383,loudest,0.6471,7,,,
12384,loudly,2.1765,6,,,
12385,loudmouth,0.8824,9,,,
12386,loudness,0.0196,8,,,
12387,lounge,6.4118,6,,,
12388,lounged,0.0196,7,,,
12389,lounger,0.0588,7,,,
12390,lounges,0.2157,7,,,
12391,lounging,0.3529,8,,,
12392,louse,1.6471,5,,,
12393,lousy,21.7059,5,,,
12394,lout,0.5098,4,,,
12395,louts,0.0784,5,,,
12396,love,1044.0392,4,,,
12397,lovebird,0.098,8,,,
12398,lovebirds,2.2745,9,,,
12399,loved,108.1569,5,,,
12400,loveless,0.451,8,,,
12401,lovelier,0.7255,8,,,
12402,lovelies,0.2353,8,,,
12403,lovelorn,0.2549,8,,,
12404,lovely,81.6275,6,,,
12405,lover,24.3137,5,,,
12406,lovers,9.9804,6,,,
12407,loves,70.3137,5,,,
12408,lovesick,0.6863,8,,,
12409,lovey,0.2745,5,,,
12410,loving,22.2353,6,,,
12411,low,54.6863,3,,,
12412,lowbrow,0.098,7,,,
12413,lowbrows,0.0392,8,,,
12414,lowdown,1.0392,7,,,
12415,lower,21.6078,5,,,
12416,lowered,1.8039,7,,,
12417,lowers,0.8431,6,,,
12418,lowest,4.1373,6,,,
12419,lowing,0.1569,6,,,
12420,lowland,0.0784,7,,,
12421,lowlands,0.0392,8,,,
12422,lowly,1.6471,5,,,
12423,lowness,0.0392,7,,,
12424,lows,0.5098,4,,,
12425,loy,0.0392,3,,,
12426,loyal,11.6078,5,,,
12427,lozenge,0.1373,7,,,
12428,lubbed,0.0196,6,,,
12429,lubbers,0.0588,7,,,
12430,lucid,1.2549,5,,,
12431,luck,149.1961,4,,,
12432,luckier,0.8627,7,,,
12433,luckless,0.0392,8,,,
12434,lucky,119.3922,5,,,
12435,lucre,0.1176,5,,,
12436,luddite,0.0196,7,,,
12437,luff,0.0588,4,,,
12438,lug,2.3137,3,,,
12439,luge,0.2157,4,,,
12440,luggage,10.7451,7,,,
12441,lugged,0.1765,6,,,
12442,lugger,0.0784,6,,,
12443,lugging,0.4902,7,,,
12444,lugs,0.2549,4,,,
12445,lukewarm,0.451,8,,,
12446,lull,1.1176,4,,,
12447,lulled,0.1961,6,,,
12448,lulling,0.098,7,,,
12449,lulls,0.2353,5,,,
12450,lumbar,0.9216,6,,,
12451,lumber,2.0588,6,,,
12452,lumbered,0.0588,8,,,
12453,lumbers,0.0392,7,,,
12454,lump,3.4706,4,,,
12455,lumped,0.2157,6,,,
12456,lumping,0.0196,7,,,
12457,lumps,1.6863,5,,,
12458,lumpy,0.7843,5,,,
12459,lunar,1.4314,5,,,
12460,lunch,97.9804,5,,,
12461,lunched,0.0588,7,,,
12462,luncheon,2.7647,8,,,
12463,luncheons,0.2157,9,,,
12464,lunches,2.4902,7,,,
12465,lunching,0.5294,8,,,
12466,lunchtime,1.9608,9,,,
12467,lung,5.9804,4,,,
12468,lunge,0.3922,5,,,
12469,lunged,0.1765,6,,,
12470,lunges,0.0588,6,,,
12471,lungfish,0.098,8,,,
12472,lunging,0.0392,7,,,
12473,lungs,10.0588,5,,,
12474,lupin,0.0196,5,,,
12475,lurch,0.4118,5,,,
12476,lurched,0.0588,7,,,
12477,lurches,0.0196,7,,,
12478,lurching,0.0196,8,,,
12479,lure,3.8431,4,,,
12480,lured,1.4314,5,,,
12481,lures,0.4314,5,,,
12482,lurid,0.5686,5,,,
12483,luring,0.3725,6,,,
12484,lurk,0.3529,4,,,
12485,lurked,0.0392,6,,,
12486,lurking,2.0784,7,,,
12487,lurks,0.5882,5,,,
12488,luscious,1.0,8,,,
12489,lush,1.0392,4,,,
12490,lust,5.0,4,,,
12491,lustful,0.3529,7,,,
12492,lustre,0.1176,6,,,
12493,lustrous,0.2941,8,,,
12494,lusts,0.1961,5,,,
12495,lusty,0.451,5,,,
12496,lute,0.3333,4,,,
12497,lutes,0.0588,5,,,
12498,luther,0.0196,6,,,
12499,luv,0.4902,3,,,
12500,lye,0.5098,3,,,
12501,lying,84.6863,5,,,
12502,lymph,0.2745,5,,,
12503,lynch,0.9412,5,,,
12504,lynched,0.5294,7,,,
12505,lynches,0.0392,7,,,
12506,lynching,0.8039,8,,,
12507,lynx,0.0196,4,,,
12508,lyre,0.0784,4,,,
12509,lyric,1.0,5,,,
12510,lyrics,4.9412,6,,,
12511,lysol,0.0196,5,,,
12512,ma,100.7059,2,,,
12513,mabe,0.0196,4,,,
12514,mac,2.1961,3,,,
12515,macaw,0.2353,5,,,
12516,macaws,0.1569,6,,,
12517,mace,0.7059,4,,,
12518,maces,0.0392,5,,,
12519,mach,0.1373,4,,,
12520,machine,65.0784,7,,,
12521,machined,0.0588,8,,,
12522,machines,13.3137,8,,,
12523,mack,0.5489999999999999,4,,,
12524,macked,0.0392,6,,,
12525,mackerel,2.0,8,,,
12526,mad,107.6275,3,,,
12527,madam,25.7647,5,,,
12528,madame,9.2157,6,,,
12529,madams,0.0196,6,,,
12530,madcap,0.2941,6,,,
12531,madden,0.0196,6,,,
12532,maddened,0.1176,8,,,
12533,madder,0.8431,6,,,
12534,maddest,0.098,7,,,
12535,made,548.5294,4,,,
12536,madhouse,1.2745,8,,,
12537,madly,2.9608,5,,,
12538,madman,4.902,6,,,
12539,madmen,0.4314,6,,,
12540,madness,7.3922,7,,,
12541,madras,0.0196,6,,,
12542,maelstrom,0.098,9,,,
12543,maestro,1.0588,7,,,
12544,mafia,1.0392,5,,,
12545,mafter,0.0196,6,,,
12546,mag,0.8824,3,,,
12547,maggot,1.4706,6,,,
12548,maggots,1.902,7,,,
12549,magi,0.0392,4,,,
12550,magic,45.902,5,,,
12551,magma,0.3137,5,,,
12552,magnate,0.1961,7,,,
12553,magnates,0.0392,8,,,
12554,magnet,2.451,6,,,
12555,magnets,0.8431,7,,,
12556,magnum,0.5098,6,,,
12557,magnums,0.0588,7,,,
12558,magpie,0.1961,6,,,
12559,magpies,0.0392,7,,,
12560,mags,0.3922,4,,,
12561,magus,0.0196,5,,,
12562,maid,21.2157,4,,,
12563,maiden,4.7255,6,,,
12564,maidens,0.5098,7,,,
12565,maids,2.5294,5,,,
12566,mail,33.6863,4,,,
12567,mailbag,0.098,7,,,
12568,mailbox,4.1373,7,,,
12569,mailed,2.0196,6,,,
12570,mailers,0.1569,7,,,
