"word","pron","cgram","grapheme","gpmatch","freq","len","phlen","genre","nombre"
"!noiraud!","!nwaRo!","NOM","n.oi.r.au.d","n-n.oi-wa.r-R.au-o.d-#",0.81,9,7,"m","s"
"!noisetier!","!nwaz°tje!","NOM","n.oi.s.e.t.i.er","n-n.oi-wa.s-z.e-°.t-t.i-j.er-e",1.62,11,10,"m","s"
"!nolis!","!noli!","NOM","n.o.l.i.s","n-n.o-o.l-l.i-i.s-#",0.07,7,6,"m",""
"!nom!","!n&!","NOM","n.om","n-n.om-&",326.89,5,4,"m","s"
"!nomadisme!","!nomadizm!","NOM","n.o.m.a.d.i.s.m.e","n-n.o-o.m-m.a-a.d-d.i-i.s-z.m-m.e-#",0.68,11,10,"m","s"
"!nombre!","!n&bR!","NOM","n.om.b.r.e","n-n.om-&.b-b.r-R.e-#",76.28,8,6,"m","s"
"!nombril!","!n&bRil!","NOM","n.om.b.r.i.l","n-n.om-&.b-b.r-R.i-i.l-l",5.2,9,8,"m","s"
"!nome!","!nOm!","NOM","n.o.m.e","n-n.o-O.m-m.e-#",0.07,6,5,"m","s"
"!non!","!n&!","NOM","n.on","n-n.on-&",3.38,5,4,"m",""
"!nonce!","!n&s!","NOM","n.on.c.e","n-n.on-&.c-s.e-#",0.68,7,5,"m","s"
"!nonidi!","!nonidi!","NOM","n.o.n.i.d.i","n-n.o-o.n-n.i-i.d-d.i-i",0.07,8,8,"m","s"
"!nonnain!","!non5!","NOM","n.o.nn.ain","n-n.o-o.nn-n.ain-5",0.61,9,6,"m","s"
"!nonsense!","!n&s@s!","NOM","n.on.s.en.s.e","n-n.on-&.s-s.en-@.s-s.e-#",0.07,10,7,"m","s"
"!nord!","!nOR!","NOM","n.o.r.d","n-n.o-O.r-R.d-#",72.3,6,5,"m",""
"!nordet!","!nORdE!","NOM","n.o.r.d.et","n-n.o-O.r-R.d-d.et-E",0.07,8,7,"m","s"
"!normal!","!nORmal!","NOM","n.o.r.m.a.l","n-n.o-O.r-R.m-m.a-a.l-l",2.84,8,8,"m","s"
"!normalien!","!nORmalj5!","NOM","n.o.r.m.a.l.i.en","n-n.o-O.r-R.m-m.a-a.l-l.i-j.en-5",1.35,11,10,"m","s"
"!normand!","!nORm@!","NOM","n.o.r.m.an.d","n-n.o-O.r-R.m-m.an-@.d-#",0.07,9,7,"m","s"
"!noroît!","!noRwa!","NOM","n.o.r.oî.t","n-n.o-o.r-R.oî-wa.t-#",0.34,8,7,"m","s"
"!norvégien!","!nORveZj5!","NOM","n.o.r.v.é.g.i.en","n-n.o-O.r-R.v-v.é-e.g-Z.i-j.en-5",0.54,11,10,"m","s"
"!nota!","!nota!","NOM","n.o.t.a","n-n.o-o.t-t.a-a",0.34,6,6,"m",""
"!notaire!","!notER!","NOM","n.o.t.ai.r.e","n-n.o-o.t-t.ai-E.r-R.e-#",14.86,9,7,"m","s"
"!notariat!","!notaRja!","NOM","n.o.t.a.r.i.a.t","n-n.o-o.t-t.a-a.r-R.i-j.a-a.t-#",0.2,10,9,"m","s"
"!nougat!","!nuga!","NOM","n.ou.g.a.t","n-n.ou-u.g-g.a-a.t-#",1.49,8,6,"m","s"
"!noumène!","!numEn!","NOM","n.ou.m.è.n.e","n-n.ou-u.m-m.è-E.n-n.e-#",0.07,9,7,"m","s"
"!nounours!","!nunuRs!","NOM","n.ou.n.ou.r.s","n-n.ou-u.n-n.ou-u.r-R.s-s",2.03,10,8,"m",""
"!nourrissage!","!nuRisaZ!","NOM","n.ou.rr.i.ss.a.ge","n-n.ou-u.rr-R.i-i.ss-s.a-a.ge-Z",0.14,13,9,"m","s"
"!nourrisseur!","!nuRis9R!","NOM","n.ou.rr.i.ss.eu.r","n-n.ou-u.rr-R.i-i.ss-s.eu-9.r-R",0.14,13,9,"m","s"
"!nourrisson!","!nuRis&!","NOM","n.ou.rr.i.ss.on","n-n.ou-u.rr-R.i-i.ss-s.on-&",3.04,12,8,"m","s"
"!nouveau!","!nuvo!","NOM","n.ou.v.eau","n-n.ou-u.v-v.eau-o",190.47,9,6,"m","s"
"!novateur!","!novat9R!","NOM","n.o.v.a.t.eu.r","n-n.o-o.v-v.a-a.t-t.eu-9.r-R",0.27,10,9,"m","s"
"!novembre!","!nov@bR!","NOM","n.o.v.em.b.r.e","n-n.o-o.v-v.em-@.b-b.r-R.e-#",33.04,10,8,"m",""
"!noviciat!","!novisja!","NOM","n.o.v.i.c.i.a.t","n-n.o-o.v-v.i-i.c-s.i-j.a-a.t-#",0.61,10,9,"m","s"
"!novillo!","!novijo!","NOM","n.o.v.ill.o","n-n.o-o.v-v.ill-ij.o-o",0.14,9,8,"m","s"
"!noyau!","!nwajo!","NOM","n.oy.au","n-n.oy-waj.au-o",7.36,7,7,"m","s"
"!noyautage!","!nwajotaZ!","NOM","n.oy.au.t.a.ge","n-n.oy-waj.au-o.t-t.a-a.ge-Z",0.2,11,10,"m","s"
"!noyer!","!nwaje!","NOM","n.oy.er","n-n.oy-waj.er-e",1.62,7,7,"m","s"
"!noyé!","!nwaje!","NOM","n.oy.é","n-n.oy-waj.é-e",2.97,6,7,"m","s"
"!noël!","!noEl!","NOM","n.o.ë.l","n-n.o-o.ë-E.l-l",5.95,6,6,"m","s"
"!nu!","!ny!","NOM","n.u","n-n.u-y",9.46,4,4,"m","s"
"!nuage!","!nyaZ!","NOM","n.u.a.ge","n-n.u-y.a-a.ge-Z",26.49,7,6,"m","s"
"!nucléaire!","!nykleER!","NOM","n.u.c.l.é.ai.r.e","n-n.u-y.c-k.l-l.é-e.ai-E.r-R.e-#",0.07,11,9,"m","s"
"!nudisme!","!nydizm!","NOM","n.u.d.i.s.m.e","n-n.u-y.d-d.i-i.s-z.m-m.e-#",0.07,9,8,"m","s"
"!nuisible!","!nyizibl!","NOM","n.ui.s.i.b.l.e","n-n.ui-yi.s-z.i-i.b-b.l-l.e-#",0.14,10,9,"m","s"
"!nuiteux!","!nyit2!","NOM","n.ui.t.eu.x","n-n.ui-yi.t-t.eu-2.x-#",0.2,9,7,"m","s"
"!nul!","!nyl!","NOM","n.u.l","n-n.u-y.l-l",1.82,5,5,"m","s"
"!nullard!","!nylaR!","NOM","n.u.ll.a.r.d","n-n.u-y.ll-l.a-a.r-R.d-#",0.07,9,7,"m","s"
"!numéraire!","!nymeRER!","NOM","n.u.m.é.r.ai.r.e","n-n.u-y.m-m.é-e.r-R.ai-E.r-R.e-#",0.27,11,9,"m","s"
"!numéro!","!nymeRo!","NOM","n.u.m.é.r.o","n-n.u-y.m-m.é-e.r-R.o-o",60,8,8,"m","s"
"!numérotage!","!nymeRotaZ!","NOM","n.u.m.é.r.o.t.a.ge","n-n.u-y.m-m.é-e.r-R.o-o.t-t.a-a.ge-Z",0.14,12,11,"m","s"
"!nylon!","!nil&!","NOM","n.y.l.on","n-n.y-i.l-l.on-&",6.42,7,6,"m","s"
"!nymphéa!","!n5fea!","NOM","n.ym.ph.é.a","n-n.ym-5.ph-f.é-e.a-a",0.07,9,7,"m","s"
"!nègre!","!nEgR!","NOM","n.è.g.r.e","n-n.è-E.g-g.r-R.e-#",15.54,7,6,"m","s"
"!néanderthalien!","!ne@dERtalj5!","NOM","n.é.an.d.e.r.th.a.l.i.en","n-n.é-e.an-@.d-d.e-E.r-R.th-t.a-a.l-l.i-j.en-5",0.07,16,13,"m","s"
"!néant!","!ne@!","NOM","n.é.ant","n-n.é-e.ant-@",23.92,7,5,"m","s"
"!nécessaire!","!nesesER!","NOM","n.é.c.e.ss.ai.r.e","n-n.é-e.c-s.e-e.ss-s.ai-E.r-R.e-#",8.04,12,9,"m","s"
"!nécessiteux!","!nesesit2!","NOM","n.é.c.e.ss.i.t.eu.x","n-n.é-e.c-s.e-e.ss-s.i-i.t-t.eu-2.x-#",0.54,13,10,"m",""
"!nécrologe!","!nekRolOZ!","NOM","n.é.c.r.o.l.o.ge","n-n.é-e.c-k.r-R.o-o.l-l.o-O.ge-Z",0.14,11,10,"m","s"
"!nécromant!","!nekRom@!","NOM","n.é.c.r.o.m.ant","n-n.é-e.c-k.r-R.o-o.m-m.ant-@",0.07,11,9,"m","s"
"!néerlandais!","!neERl@dE!","NOM","n.é.e.r.l.an.d.ai.s","n-n.é-e.e-E.r-R.l-l.an-@.d-d.ai-E.s-#",0.14,13,10,"m",""
"!néflier!","!neflije!","NOM","n.é.f.l.i.er","n-n.é-e.f-f.l-l.i-ij.er-e",0.2,9,9,"m","s"
"!négatif!","!negatif!","NOM","n.é.g.a.t.i.f","n-n.é-e.g-g.a-a.t-t.i-i.f-f",1.76,9,9,"m","s"
"!négligent!","!negliZ@!","NOM","n.é.g.l.i.g.ent","n-n.é-e.g-g.l-l.i-i.g-Z.ent-@",0.2,11,9,"m","s"
"!négligé!","!negliZe!","NOM","n.é.g.l.i.g.é","n-n.é-e.g-g.l-l.i-i.g-Z.é-e",1.01,9,9,"m","s"
"!négoce!","!negOs!","NOM","n.é.g.o.c.e","n-n.é-e.g-g.o-O.c-s.e-#",2.03,8,7,"m","s"
"!négociant!","!negosj@!","NOM","n.é.g.o.c.i.ant","n-n.é-e.g-g.o-o.c-s.i-j.ant-@",0.88,11,9,"m","s"
"!négociateur!","!negosjat9R!","NOM","n.é.g.o.c.i.a.t.eu.r","n-n.é-e.g-g.o-o.c-s.i-j.a-a.t-t.eu-9.r-R",0.61,13,12,"m","s"
"!négrier!","!negRije!","NOM","n.é.g.r.i.er","n-n.é-e.g-g.r-R.i-ij.er-e",0.47,9,9,"m","s"
"!négril!","!negRil!","NOM","n.é.g.r.i.l","n-n.é-e.g-g.r-R.i-i.l-l",0.07,8,8,"m","s"
"!négrillon!","!negRij&!","NOM","n.é.g.r.ill.on","n-n.é-e.g-g.r-R.ill-ij.on-&",0.14,11,9,"m","s"
"!négro!","!negRo!","NOM","n.é.g.r.o","n-n.é-e.g-g.r-R.o-o",2.43,7,7,"m","s"
"!négus!","!negys!","NOM","n.é.g.u.s","n-n.é-e.g-g.u-y.s-s",1.55,7,7,"m",""
"!nénesse!","!nenEs!","NOM","n.é.n.e.ss.e","n-n.é-e.n-n.e-E.ss-s.e-#",0.14,9,7,"m","s"
"!nénuphar!","!nenyfaR!","NOM","n.é.n.u.ph.a.r","n-n.é-e.n-n.u-y.ph-f.a-a.r-R",0.47,10,9,"m","s"
"!néné!","!nene!","NOM","n.é.n.é","n-n.é-e.n-n.é-e",2.03,6,6,"m","s"
"!néologisme!","!neoloZizm!","NOM","n.é.o.l.o.g.i.s.m.e","n-n.é-e.o-o.l-l.o-o.g-Z.i-i.s-z.m-m.e-#",0.27,12,11,"m","s"
"!néon!","!ne&!","NOM","n.é.on","n-n.é-e.on-&",7.16,6,5,"m","s"
"!néoplasme!","!neoplasm!","NOM","n.é.o.p.l.a.s.m.e","n-n.é-e.o-o.p-p.l-l.a-a.s-s.m-m.e-#",0.07,11,10,"m","s"
"!néoplatonisme!","!neoplatonizm!","NOM","n.é.o.p.l.a.t.o.n.i.s.m.e","n-n.é-e.o-o.p-p.l-l.a-a.t-t.o-o.n-n.i-i.s-z.m-m.e-#",0.07,15,14,"m","s"
"!népalais!","!nepalE!","NOM","n.é.p.a.l.ai.s","n-n.é-e.p-p.a-a.l-l.ai-E.s-#",0.07,10,8,"m",""
"!népenthès!","!nep@tEz!","NOM","n.é.p.en.th.è.s","n-n.é-e.p-p.en-@.th-t.è-E.s-z",0.07,11,9,"m",""
"!népotisme!","!nepotizm!","NOM","n.é.p.o.t.i.s.m.e","n-n.é-e.p-p.o-o.t-t.i-i.s-z.m-m.e-#",0.2,11,10,"m","s"
"!névrosé!","!nevRoze!","NOM","n.é.v.r.o.s.é","n-n.é-e.v-v.r-R.o-o.s-z.é-e",0.2,9,9,"m","s"
"!névé!","!neve!","NOM","n.é.v.é","n-n.é-e.v-v.é-e",0.14,6,6,"m","s"
"!ob!","!Ob!","NOM","o.b","o-O.b-b",0.07,4,4,"m","s"
"!objecteur!","!ObZEkt9R!","NOM","o.b.j.e.c.t.eu.r","o-O.b-b.j-Z.e-E.c-k.t-t.eu-9.r-R",0.2,11,10,"m","s"
"!objectif!","!ObZEktif!","NOM","o.b.j.e.c.t.i.f","o-O.b-b.j-Z.e-E.c-k.t-t.i-i.f-f",9.19,10,10,"m","s"
"!objet!","!ObZE!","NOM","o.b.j.et","o-O.b-b.j-Z.et-E",67.09,7,6,"m","s"
"!obligé!","!obliZe!","NOM","o.b.l.i.g.é","o-o.b-b.l-l.i-i.g-Z.é-e",1.15,8,8,"m","s"
"!obscurantisme!","!OpskyR@tizm!","NOM","o.b.s.c.u.r.an.t.i.s.m.e","o-O.b-p.s-s.c-k.u-y.r-R.an-@.t-t.i-i.s-z.m-m.e-#",0.74,15,13,"m","s"
"!obscurcissement!","!OpskyRsis°m@!","NOM","o.b.s.c.u.r.c.i.ss.e.m.ent","o-O.b-p.s-s.c-k.u-y.r-R.c-s.i-i.ss-s.e-°.m-m.ent-@",0.27,17,14,"m","s"
"!observant!","!opsERv@!","NOM","o.b.s.e.r.v.ant","o-o.b-p.s-s.e-E.r-R.v-v.ant-@",0.2,11,9,"m","s"
"!observateur!","!opsERvat9R!","NOM","o.b.s.e.r.v.a.t.eu.r","o-o.b-p.s-s.e-E.r-R.v-v.a-a.t-t.eu-9.r-R",4.53,13,12,"m","s"
"!observatoire!","!opsERvatwaR!","NOM","o.b.s.e.r.v.a.t.oi.r.e","o-o.b-p.s-s.e-E.r-R.v-v.a-a.t-t.oi-wa.r-R.e-#",2.84,14,13,"m","s"
"!obstacle!","!Opstakl!","NOM","o.b.s.t.a.c.l.e","o-O.b-p.s-s.t-t.a-a.c-k.l-l.e-#",14.12,10,9,"m","s"
"!obstiné!","!Opstine!","NOM","o.b.s.t.i.n.é","o-O.b-p.s-s.t-t.i-i.n-n.é-e",1.01,9,9,"m","s"
"!obstétricien!","!OpstetRisj5!","NOM","o.b.s.t.é.t.r.i.c.i.en","o-O.b-p.s-s.t-t.é-e.t-t.r-R.i-i.c-s.i-j.en-5",0.07,14,13,"m","s"
"!obsédé!","!opsede!","NOM","o.b.s.é.d.é","o-o.b-p.s-s.é-e.d-d.é-e",1.28,8,8,"m","s"
"!obturateur!","!OptyRat9R!","NOM","o.b.t.u.r.a.t.eu.r","o-O.b-p.t-t.u-y.r-R.a-a.t-t.eu-9.r-R",0.2,12,11,"m","s"
"!obus!","!oby!","NOM","o.b.u.s","o-o.b-b.u-y.s-#",31.82,6,5,"m",""
"!obusier!","!obyzje!","NOM","o.b.u.s.i.er","o-o.b-b.u-y.s-z.i-j.er-e",0.07,9,8,"m","s"
"!obélisque!","!obelisk!","NOM","o.b.é.l.i.s.qu.e","o-o.b-b.é-e.l-l.i-i.s-s.qu-k.e-#",0.74,11,9,"m","s"
"!ocarina!","!okaRina!","NOM","o.c.a.r.i.n.a","o-o.c-k.a-a.r-R.i-i.n-n.a-a",0.2,9,9,"m","s"
"!occident!","!Oksid@!","NOM","o.cc.i.d.ent","o-O.cc-ks.i-i.d-d.ent-@",1.69,10,8,"m","s"
"!occidental!","!Oksid@tal!","NOM","o.cc.i.d.en.t.a.l","o-O.cc-ks.i-i.d-d.en-@.t-t.a-a.l-l",0.74,12,11,"m","s"
"!occidentalisme!","!Oksid@talizm!","NOM","o.cc.i.d.en.t.a.l.i.s.m.e","o-O.cc-ks.i-i.d-d.en-@.t-t.a-a.l-l.i-i.s-z.m-m.e-#",0.07,16,14,"m","s"
"!occiput!","!Oksipyt!","NOM","o.cc.i.p.u.t","o-O.cc-ks.i-i.p-p.u-y.t-t",1.69,9,9,"m","s"
"!occitan!","!Oksit@!","NOM","o.cc.i.t.an","o-O.cc-ks.i-i.t-t.an-@",0.34,9,8,"m","s"
"!occultisme!","!okyltizm!","NOM","o.cc.u.l.t.i.s.m.e","o-o.cc-k.u-y.l-l.t-t.i-i.s-z.m-m.e-#",0.27,12,10,"m","s"
"!occupant!","!okyp@!","NOM","o.cc.u.p.ant","o-o.cc-k.u-y.p-p.ant-@",3.99,10,7,"m","s"
"!ocelot!","!Os°lo!","NOM","o.c.e.l.o.t","o-O.c-s.e-°.l-l.o-o.t-#",0.07,8,7,"m","s"
"!octant!","!Okt@!","NOM","o.c.t.ant","o-O.c-k.t-t.ant-@",0.14,8,6,"m","s"
"!octidi!","!Oktidi!","NOM","o.c.t.i.d.i","o-O.c-k.t-t.i-i.d-d.i-i",0.07,8,8,"m","s"
"!octobre!","!OktObR!","NOM","o.c.t.o.b.r.e","o-O.c-k.t-t.o-O.b-b.r-R.e-#",36.28,9,8,"m",""
"!octogone!","!Oktogon!","NOM","o.c.t.o.g.o.n.e","o-O.c-k.t-t.o-o.g-g.o-o.n-n.e-#",0.41,10,9,"m","s"
"!octosyllabe!","!Oktosilab!","NOM","o.c.t.o.s.y.ll.a.b.e","o-O.c-k.t-t.o-o.s-s.y-i.ll-l.a-a.b-b.e-#",0.07,13,11,"m","s"
"!octroi!","!OktRwa!","NOM","o.c.t.r.oi","o-O.c-k.t-t.r-R.oi-wa",1.82,8,8,"m","s"
"!octuor!","!OktyOR!","NOM","o.c.t.u.o.r","o-O.c-k.t-t.u-y.o-O.r-R",0.14,8,8,"m","s"
"!oculaire!","!okylER!","NOM","o.c.u.l.ai.r.e","o-o.c-k.u-y.l-l.ai-E.r-R.e-#",0.14,10,8,"m","s"
"!océan!","!ose@!","NOM","o.c.é.an","o-o.c-s.é-e.an-@",24.93,7,6,"m","s"
"!odorat!","!odoRa!","NOM","o.d.o.r.a.t","o-o.d-d.o-o.r-R.a-a.t-#",2.57,8,7,"m","s"
"!odéon!","!ode&!","NOM","o.d.é.on","o-o.d-d.é-e.on-&",0.34,7,6,"m","s"
"!oecuménisme!","!2kymenizm!","NOM","oe.c.u.m.é.n.i.s.m.e","oe-2.c-k.u-y.m-m.é-e.n-n.i-i.s-z.m-m.e-#",0.34,13,11,"m","s"
"!oedipe!","!2dip!","NOM","oe.d.i.p.e","oe-2.d-d.i-i.p-p.e-#",0.41,8,6,"m","s"
"!oedème!","!2dEm!","NOM","oe.d.è.m.e","oe-2.d-d.è-E.m-m.e-#",0.54,8,6,"m","s"
"!oeil!","!9j!","NOM","oe.il","oe-9.il-j",278.51,6,4,"m","s"
"!oeillet!","!9jE!","NOM","oe.ill.et","oe-9.ill-j.et-E",2.09,9,5,"m","s"
"!oeilleton!","!9j°t&!","NOM","oe.ill.e.t.on","oe-9.ill-j.e-°.t-t.on-&",1.15,11,7,"m","s"
"!oenothère!","!2notER!","NOM","oe.n.o.th.è.r.e","oe-2.n-n.o-o.th-t.è-E.r-R.e-#",0.07,11,8,"m","s"
"!oesophage!","!2zofaZ!","NOM","oe.s.o.ph.a.ge","oe-2.s-z.o-o.ph-f.a-a.ge-Z",1.08,11,8,"m","s"
"!oeuf!","!9f!","NOM","oeu.f","oeu-9.f-f",20.34,6,4,"m","s"
"!offenseur!","!of@s9R!","NOM","o.ff.en.s.eu.r","o-o.ff-f.en-@.s-s.eu-9.r-R",0.14,11,8,"m","s"
"!offensé!","!of@se!","NOM","o.ff.en.s.é","o-o.ff-f.en-@.s-s.é-e",0.2,9,7,"m","s"
"!offertoire!","!ofERtwaR!","NOM","o.ff.e.r.t.oi.r.e","o-o.ff-f.e-E.r-R.t-t.oi-wa.r-R.e-#",0.34,12,10,"m","s"
"!officiant!","!ofisj@!","NOM","o.ff.i.c.i.ant","o-o.ff-f.i-i.c-s.i-j.ant-@",1.08,11,8,"m","s"
"!officiel!","!ofisjEl!","NOM","o.ff.i.c.i.e.l","o-o.ff-f.i-i.c-s.i-j.e-E.l-l",1.22,10,9,"m","s"
"!officier!","!ofisje!","NOM","o.ff.i.c.i.er","o-o.ff-f.i-i.c-s.i-j.er-e",35.68,10,8,"m","s"
"!offrant!","!ofR@!","NOM","o.ff.r.ant","o-o.ff-f.r-R.ant-@",0.34,9,6,"m","s"
"!oflag!","!Oflag!","NOM","o.f.l.a.g","o-O.f-f.l-l.a-a.g-g",0.2,7,7,"m","s"
"!ogre!","!OgR!","NOM","o.g.r.e","o-O.g-g.r-R.e-#",4.66,6,5,"m","s"
"!oignon!","!ON&!","NOM","oi.gn.on","oi-O.gn-N.on-&",5.34,8,5,"m","s"
"!oing!","!w5!","NOM","oin.g","oin-w5.g-#",0.07,6,4,"m","s"
"!oint!","!w5!","NOM","oin.t","oin-w5.t-#",0.14,6,4,"m","s"
"!oiseau!","!wazo!","NOM","oi.s.eau","oi-wa.s-z.eau-o",47.97,8,6,"m","s"
"!oiselet!","!waz°lE!","NOM","oi.s.e.l.et","oi-wa.s-z.e-°.l-l.et-E",0.34,9,8,"m","s"
"!oiseleur!","!waz°l9R!","NOM","oi.s.e.l.eu.r","oi-wa.s-z.e-°.l-l.eu-9.r-R",0.47,10,9,"m","s"
"!oiselier!","!waz°lje!","NOM","oi.s.e.l.i.er","oi-wa.s-z.e-°.l-l.i-j.er-e",0.07,10,9,"m","s"
"!oisif!","!wazif!","NOM","oi.s.i.f","oi-wa.s-z.i-i.f-f",0.27,7,7,"m","s"
"!oisillon!","!wazij&!","NOM","oi.s.ill.on","oi-wa.s-z.ill-ij.on-&",0.68,10,8,"m","s"
"!oka!","!oka!","NOM","o.k.a","o-o.k-k.a-a",0.07,5,5,"m","s"
"!okoumé!","!okume!","NOM","o.k.ou.m.é","o-o.k-k.ou-u.m-m.é-e",0.14,8,7,"m","s"
"!olfactomètre!","!OlfaktOmEtR!","NOM","o.l.f.a.c.t.o.m.è.t.r.e","o-O.l-l.f-f.a-a.c-k.t-t.o-O.m-m.è-E.t-t.r-R.e-#",0.07,14,13,"m","s"
"!olibrius!","!olibRijys!","NOM","o.l.i.b.r.i.u.s","o-o.l-l.i-i.b-b.r-R.i-ij.u-y.s-s",0.2,10,11,"m",""
"!olifant!","!olif@!","NOM","o.l.i.f.ant","o-o.l-l.i-i.f-f.ant-@",0.41,9,7,"m","s"
"!olivier!","!olivje!","NOM","o.l.i.v.i.er","o-o.l-l.i-i.v-v.i-j.er-e",4.19,9,8,"m","s"
"!olympe!","!ol5p!","NOM","o.l.ym.p.e","o-o.l-l.ym-5.p-p.e-#",0.14,8,6,"m","s"
"!oléagineux!","!oleaZin2!","NOM","o.l.é.a.g.i.n.eu.x","o-o.l-l.é-e.a-a.g-Z.i-i.n-n.eu-2.x-#",0.07,12,10,"m",""
"!olécrâne!","!olekRan!","NOM","o.l.é.c.r.â.n.e","o-o.l-l.é-e.c-k.r-R.â-a.n-n.e-#",0.07,10,9,"m","s"
"!ombilic!","!&bilik!","NOM","om.b.i.l.i.c","om-&.b-b.i-i.l-l.i-i.c-k",0.2,9,8,"m","s"
"!omble!","!&bl!","NOM","om.b.l.e","om-&.b-b.l-l.e-#",0.07,7,5,"m","s"
"!ombrage!","!&bRaZ!","NOM","om.b.r.a.ge","om-&.b-b.r-R.a-a.ge-Z",1.28,9,7,"m","s"
"!omicron!","!omikR&!","NOM","o.m.i.c.r.on","o-o.m-m.i-i.c-k.r-R.on-&",0.07,9,8,"m","s"
"!omis!","!omi!","NOM","o.m.i.s","o-o.m-m.i-i.s-#",0.07,6,5,"m",""
"!omnibus!","!Omnibys!","NOM","o.m.n.i.b.u.s","o-O.m-m.n-n.i-i.b-b.u-y.s-s",1.28,9,9,"m",""
"!omnium!","!OmnjOm!","NOM","o.m.n.i.u.m","o-O.m-m.n-n.i-j.u-O.m-m",0.2,8,8,"m","s"
"!omphalos!","!&falo!","NOM","om.ph.a.l.o.s","om-&.ph-f.a-a.l-l.o-o.s-#",0.07,10,7,"m",""
"!oméga!","!omega!","NOM","o.m.é.g.a","o-o.m-m.é-e.g-g.a-a",0.88,7,7,"m","s"
"!onanisme!","!onanizm!","NOM","o.n.a.n.i.s.m.e","o-o.n-n.a-a.n-n.i-i.s-z.m-m.e-#",0.41,10,9,"m","s"
"!oncle!","!&kl!","NOM","on.c.l.e","on-&.c-k.l-l.e-#",121.96,7,5,"m","s"
"!ondin!","!&d5!","NOM","on.d.in","on-&.d-d.in-5",0.2,7,5,"m","s"
"!ondoiement!","!&dwam@!","NOM","on.d.oi.e.m.ent","on-&.d-d.oi-wa.e-#.m-m.ent-@",0.47,12,8,"m","s"
"!ongle!","!&gl!","NOM","on.g.l.e","on-&.g-g.l-l.e-#",10.14,7,5,"m","s"
"!onglet!","!&glE!","NOM","on.g.l.et","on-&.g-g.l-l.et-E",0.14,8,6,"m","s"
"!onglon!","!&gl&!","NOM","on.g.l.on","on-&.g-g.l-l.on-&",0.07,8,6,"m","s"
"!onguent!","!&g@!","NOM","on.gu.ent","on-&.gu-g.ent-@",0.54,9,5,"m","s"
"!onyx!","!oniks!","NOM","o.n.y.x","o-o.n-n.y-i.x-ks",0.61,6,7,"m",""
"!onze!","!&z!","NOM","on.z.e","on-&.z-z.e-#",2.16,6,4,"m",""
"!open!","!op°n!","NOM","o.p.e.n","o-o.p-p.e-°.n-n",0.68,6,6,"m","s"
"!opercule!","!opERkyl!","NOM","o.p.e.r.c.u.l.e","o-o.p-p.e-E.r-R.c-k.u-y.l-l.e-#",0.07,10,9,"m","s"
"!ophite!","!ofit!","NOM","o.ph.i.t.e","o-o.ph-f.i-i.t-t.e-#",0.07,8,6,"m","s"
"!opinel!","!opinEl!","NOM","o.p.i.n.e.l","o-o.p-p.i-i.n-n.e-E.l-l",1.15,8,8,"m","s"
"!opium!","!opjOm!","NOM","o.p.i.u.m","o-o.p-p.i-j.u-O.m-m",5.61,7,7,"m","s"
"!opopanax!","!opopanaks!","NOM","o.p.o.p.a.n.a.x","o-o.p-p.o-o.p-p.a-a.n-n.a-a.x-ks",0.07,10,11,"m",""
"!opoponax!","!opoponaks!","NOM","o.p.o.p.o.n.a.x","o-o.p-p.o-o.p-p.o-o.n-n.a-a.x-ks",0.07,10,11,"m",""
"!opossum!","!oposOm!","NOM","o.p.o.ss.u.m","o-o.p-p.o-o.ss-s.u-O.m-m",0.27,9,8,"m","s"
"!oppidum!","!opidOm!","NOM","o.pp.i.d.u.m","o-o.pp-p.i-i.d-d.u-O.m-m",0.27,9,8,"m","s"
"!opportunisme!","!opORtynizm!","NOM","o.pp.o.r.t.u.n.i.s.m.e","o-o.pp-p.o-O.r-R.t-t.u-y.n-n.i-i.s-z.m-m.e-#",0.2,14,12,"m","s"
"!opposant!","!opoz@!","NOM","o.pp.o.s.ant","o-o.pp-p.o-o.s-z.ant-@",0.47,10,7,"m","s"
"!opposé!","!opoze!","NOM","o.pp.o.s.é","o-o.pp-p.o-o.s-z.é-e",5.2,8,7,"m","s"
"!oppresseur!","!opRes9R!","NOM","o.pp.r.e.ss.eu.r","o-o.pp-p.r-R.e-e.ss-s.eu-9.r-R",0.41,12,9,"m","s"
"!opprimé!","!opRime!","NOM","o.pp.r.i.m.é","o-o.pp-p.r-R.i-i.m-m.é-e",0.47,9,8,"m","s"
"!opprobre!","!opRObR!","NOM","o.pp.r.o.b.r.e","o-o.pp-p.r-R.o-O.b-b.r-R.e-#",1.82,10,8,"m","s"
"!optalidon!","!Optalid&!","NOM","o.p.t.a.l.i.d.on","o-O.p-p.t-t.a-a.l-l.i-i.d-d.on-&",0.07,11,10,"m","s"
"!optant!","!Opt@!","NOM","o.p.t.ant","o-O.p-p.t-t.ant-@",0.14,8,6,"m","s"
"!opticien!","!Optisj5!","NOM","o.p.t.i.c.i.en","o-O.p-p.t-t.i-i.c-s.i-j.en-5",0.34,10,9,"m","s"
"!optimisme!","!Optimizm!","NOM","o.p.t.i.m.i.s.m.e","o-O.p-p.t-t.i-i.m-m.i-i.s-z.m-m.e-#",6.55,11,10,"m","s"
"!optimum!","!OptimOm!","NOM","o.p.t.i.m.u.m","o-O.p-p.t-t.i-i.m-m.u-O.m-m",0.07,9,9,"m","s"
