word,pron,phono,segm,pseg,gpmatch
oiseau,wazo,wa.zo,oi.s.eau,wa.z.o,oi-wa.s-z.eau-o
oiseaux,wazo,wa.zo,oi.s.eau.x,wa.z.o.#,oi-wa.s-z.eau-o.x-#
oiselets,wazle,waz.le,oi.s.e.l.e.t.s,wa.z.#.l.e.#.#,oi-wa.s-z.e-#.l-l.e-e.t-#.s-#
oisellerie,wazelRi,wa.zel.Ri,oi.s.e.ll.e.r.i.e,wa.z.e.l.#.R.i.#,oi-wa.s-z.e-e.ll-l.e-#.r-R.i-i.e-#
oisillon,wazij§,wa.zi.j§,oi.s.ill.on,wa.z.ij.§,oi-wa.s-z.ill-ij.on-§
oisillons,wazij§,wa.zi.j§,oi.s.ill.on.s,wa.z.ij.§.#,oi-wa.s-z.ill-ij.on-§.s-#
olive,oliv,o.liv,o.l.i.v.e,o.l.i.v.#,o-o.l-l.i-i.v-v.e-#
olive,oliv,o.liv,o.l.i.v.e,o.l.i.v.#,o-o.l-l.i-i.v-v.e-#
olives,oliv,o.liv,o.l.i.v.e.s,o.l.i.v.#.#,o-o.l-l.i-i.v-v.e-#.s-#
olivier,olivje,o.li.vje,o.l.i.v.i.er,o.l.i.v.j.e,o-o.l-l.i-i.v-v.i-j.er-e
olivier,olivje,o.li.vje,o.l.i.v.i.er,o.l.i.v.j.e,o-o.l-l.i-i.v-v.i-j.er-e
olympique,ol5pik,o.l5.pik,o.l.ym.p.i.qu.e,o.l.5.p.i.k.#,o-o.l-l.ym-5.p-p.i-i.qu-k.e-#
olympiques,ol5pik,o.l5.pik,o.l.ym.p.i.qu.e.s,o.l.5.p.i.k.#.#,o-o.l-l.ym-5.p-p.i-i.qu-k.e-#.s-#
ombragée,§bRaZe,§.bRa.Ze,om.b.r.a.g.é.e,§.b.R.a.Z.e.#,om-§.b-b.r-R.a-a.g-Z.é-e.e-#
ombre,§bR*,§.bR*,om.b.r.e,§.b.R.*,om-§.b-b.r-R.e-*
ombrelle,§bRel,§.bRel,om.b.r.e.ll.e,§.b.R.e.l.#,om-§.b-b.r-R.e-e.ll-l.e-#
ombres,§bR*,§.bR*,om.b.r.e.s,§.b.R.*.#,om-§.b-b.r-R.e-*.s-#
omelette,omlet,om.let,o.m.e.l.e.tt.e,o.m.#.l.e.t.#,o-o.m-m.e-#.l-l.e-e.tt-t.e-#
on,§,§,on,§,on-§
oncle,§kl*,§.kl*,on.c.l.e,§.k.l.*,on-§.c-k.l-l.e-*
oncles,§kl*,§.kl*,on.c.l.e.s,§.k.l.*.#,on-§.c-k.l-l.e-*.s-#
onde,§d,§d,on.d.e,§.d.#,on-§.d-d.e-#
ongle,§gl*,§.gl*,on.g.l.e,§.g.l.*,on-§.g-g.l-l.e-*
ongles,§gl*,§.gl*,on.g.l.e.s,§.g.l.*.#,on-§.g-g.l-l.e-*.s-#
ont,§,§,on.t,§.#,on-§.t-#
onze,§z,§z,on.z.e,§.z.#,on-§.z-z.e-#
onzième,§zjem,§.zjem,on.z.i.è.m.e,§.z.j.e.m.#,on-§.z-z.i-j.è-e.m-m.e-#
opéra,opeRa,o.pe.Ra,o.p.é.r.a,o.p.e.R.a,o-o.p-p.é-e.r-R.a-a
opération,opeRasj§,o.pe.Ra.sj§,o.p.é.r.a.t.i.on,o.p.e.R.a.s.j.§,o-o.p-p.é-e.r-R.a-a.t-s.i-j.on-§
opérations,opeRasj§,o.pe.Ra.sj§,o.p.é.r.a.t.i.on.s,o.p.e.R.a.s.j.§.#,o-o.p-p.é-e.r-R.a-a.t-s.i-j.on-§.s-#
opérer,opeRe,o.pe.Re,o.p.é.r.er,o.p.e.R.e,o-o.p-p.é-e.r-R.er-e
ophélie,ofeli,o.fe.li,o.ph.é.l.i.e,o.f.e.l.i.#,o-o.ph-f.é-e.l-l.i-i.e-#
optimale,optimal,op.ti.mal,o.p.t.i.m.a.l.e,o.p.t.i.m.a.l.#,o-o.p-p.t-t.i-i.m-m.a-a.l-l.e-#
or,oR,oR,o.r,o.R,o-o.r-R
or,oR,oR,o.r,o.R,o-o.r-R
orage,oRaZ,o.RaZ,o.r.a.g.e,o.R.a.Z.#,o-o.r-R.a-a.g-Z.e-#
orages,oRaZ,o.RaZ,o.r.a.g.e.s,o.R.a.Z.#.#,o-o.r-R.a-a.g-Z.e-#.s-#
orange,oR@Z,o.R@Z,o.r.an.g.e,o.R.@.Z.#,o-o.r-R.an-@.g-Z.e-#
orange,oR@Z,o.R@Z,o.r.an.g.e,o.R.@.Z.#,o-o.r-R.an-@.g-Z.e-#
orangé,oR@Ze,o.R@.Ze,o.r.an.g.é,o.R.@.Z.e,o-o.r-R.an-@.g-Z.é-e
orangeade,oR@Zad,o.R@.Zad,o.r.an.ge.a.d.e,o.R.@.Z.a.d.#,o-o.r-R.an-@.ge-Z.a-a.d-d.e-#
oranger,oR@Ze,o.R@.Ze,o.r.an.g.er,o.R.@.Z.e,o-o.r-R.an-@.g-Z.er-e
oranges,oR@Z,o.R@Z,o.r.an.g.e.s,o.R.@.Z.#.#,o-o.r-R.an-@.g-Z.e-#.s-#
orchestre,oRkestR*,oR.kes.tR*,o.r.ch.e.s.t.r.e,o.R.k.e.s.t.R.*,o-o.r-R.ch-k.e-e.s-s.t-t.r-R.e-*
orchidées,oRkide,oR.ki.de,o.r.ch.i.d.é.e.s,o.R.k.i.d.e.#.#,o-o.r-R.ch-k.i-i.d-d.é-e.e-#.s-#
ordinateur,oRdinat2R,oR.di.na.t2R,o.r.d.i.n.a.t.eu.r,o.R.d.i.n.a.t.2.R,o-o.r-R.d-d.i-i.n-n.a-a.t-t.eu-2.r-R
ordinateurs,oRdinat2R,oR.di.na.t2R,o.r.d.i.n.a.t.eu.r.s,o.R.d.i.n.a.t.2.R.#,o-o.r-R.d-d.i-i.n-n.a-a.t-t.eu-2.r-R.s-#
ordonna,oRdona,oR.do.na,o.r.d.o.nn.a,o.R.d.o.n.a,o-o.r-R.d-d.o-o.nn-n.a-a
ordonnance,oRdon@s,oR.do.n@s,o.r.d.o.nn.an.c.e,o.R.d.o.n.@.s.#,o-o.r-R.d-d.o-o.nn-n.an-@.c-s.e-#
ordonne,oRdon,oR.don,o.r.d.o.nn.e,o.R.d.o.n.#,o-o.r-R.d-d.o-o.nn-n.e-#
ordre,oRdR*,oR.dR*,o.r.d.r.e,o.R.d.R.*,o-o.r-R.d-d.r-R.e-*
ordures,oRdyR,oR.dyR,o.r.d.u.r.e.s,o.R.d.y.R.#.#,o-o.r-R.d-d.u-y.r-R.e-#.s-#
oreille,oRej,o.Rej,o.r.e.ill.e,o.R.e.j.#,o-o.r-R.e-e.ill-j.e-#
oreiller,oReje,o.Re.je,o.r.e.ill.er,o.R.e.j.e,o-o.r-R.e-e.ill-j.er-e
oreillers,oReje,o.Re.je,o.r.e.ill.er.s,o.R.e.j.e.#,o-o.r-R.e-e.ill-j.er-e.s-#
oreilles,oRej,o.Rej,o.r.e.ill.e.s,o.R.e.j.#.#,o-o.r-R.e-e.ill-j.e-#.s-#
oreillons,oRej§,o.Re.j§,o.r.e.ill.on.s,o.R.e.j.§.#,o-o.r-R.e-e.ill-j.on-§.s-#
organise,oRganiz,oR.ga.niz,o.r.g.a.n.i.s.e,o.R.g.a.n.i.z.#,o-o.r-R.g-g.a-a.n-n.i-i.s-z.e-#
organisé,oRganize,oR.ga.ni.ze,o.r.g.a.n.i.s.é,o.R.g.a.n.i.z.e,o-o.r-R.g-g.a-a.n-n.i-i.s-z.é-e
organisée,oRganize,oR.ga.ni.ze,o.r.g.a.n.i.s.é.e,o.R.g.a.n.i.z.e.#,o-o.r-R.g-g.a-a.n-n.i-i.s-z.é-e.e-#
organisent,oRganiz,oR.ga.niz,o.r.g.a.n.i.s.e.n.t,o.R.g.a.n.i.z.#.#.#,o-o.r-R.g-g.a-a.n-n.i-i.s-z.e-#.n-#.t-#
organiser,oRganize,oR.ga.ni.ze,o.r.g.a.n.i.s.er,o.R.g.a.n.i.z.e,o-o.r-R.g-g.a-a.n-n.i-i.s-z.er-e
organisèrent,oRganizeR,oR.ga.ni.zeR,o.r.g.a.n.i.s.è.r.e.n.t,o.R.g.a.n.i.z.e.R.#.#.#,o-o.r-R.g-g.a-a.n-n.i-i.s-z.è-e.r-R.e-#.n-#.t-#
organisés,oRganize,oR.ga.ni.ze,o.r.g.a.n.i.s.é.s,o.R.g.a.n.i.z.e.#,o-o.r-R.g-g.a-a.n-n.i-i.s-z.é-e.s-#
orgueil,oRg2j,oR.g2j,o.r.gu.e.il,o.R.g.2.j,o-o.r-R.gu-g.e-2.il-j
orgueilleux,oRg2j2,oR.g2.j2,o.r.gu.e.ill.eu.x,o.R.g.2.j.2.#,o-o.r-R.gu-g.e-2.ill-j.eu-2.x-#
orienter,oRj@te,o.Rj@.te,o.r.i.en.t.er,o.R.j.@.t.e,o-o.r-R.i-j.en-@.t-t.er-e
original,oRiZinal,o.Ri.Zi.nal,o.r.i.g.i.n.a.l,o.R.i.Z.i.n.a.l,o-o.r-R.i-i.g-Z.i-i.n-n.a-a.l-l
originale,oRiZinal,o.Ri.Zi.nal,o.r.i.g.i.n.a.l.e,o.R.i.Z.i.n.a.l.#,o-o.r-R.i-i.g-Z.i-i.n-n.a-a.l-l.e-#
origine,oRiZin,o.Ri.Zin,o.r.i.g.i.n.e,o.R.i.Z.i.n.#,o-o.r-R.i-i.g-Z.i-i.n-n.e-#
orléans,oRle@,oR.le.@,o.r.l.é.an.s,o.R.l.e.@.#,o-o.r-R.l-l.é-e.an-@.s-#
ornithorynque,oRnitoR5k,oR.ni.to.R5k,o.r.n.i.th.o.r.yn.qu.e,o.R.n.i.t.o.R.5.k.#,o-o.r-R.n-n.i-i.th-t.o-o.r-R.yn-5.qu-k.e-#
orteil,oRtej,oR.tej,o.r.t.e.il,o.R.t.e.j,o-o.r-R.t-t.e-e.il-j
orteils,oRtej,oR.tej,o.r.t.e.il.s,o.R.t.e.j.#,o-o.r-R.t-t.e-e.il-j.s-#
os,os,os,o.s,o.s,o-o.s-s
osa,oza,o.za,o.s.a,o.z.a,o-o.s-z.a-a
osait,oze,o.ze,o.s.ai.t,o.z.e.#,o-o.s-z.ai-e.t-#
ose,oz,oz,o.s.e,o.z.#,o-o.s-z.e-#
osé,oze,o.ze,o.s.é,o.z.e,o-o.s-z.é-e
oseront,ozR§,oz.R§,o.s.e.r.on.t,o.z.#.R.§.#,o-o.s-z.e-#.r-R.on-§.t-#
osier,ozje,o.zje,o.s.i.er,o.z.j.e,o-o.s-z.i-j.er-e
otarie,otaRi,o.ta.Ri,o.t.a.r.i.e,o.t.a.R.i.#,o-o.t-t.a-a.r-R.i-i.e-#
ote,ot,ot,o.t.e,o.t.#,o-o.t-t.e-#
otite,otit,o.tit,o.t.i.t.e,o.t.i.t.#,o-o.t-t.i-i.t-t.e-#
ou,u,u,ou,u,ou-u
ou,u,u,ou,u,ou-u
oubli,ubli,u.bli,ou.b.l.i,u.b.l.i,ou-u.b-b.l-l.i-i
oubliant,ublij@,u.bli.j@,ou.b.l.i.an.t,u.b.l.ij.@.#,ou-u.b-b.l-l.i-ij.an-@.t-#
oublie,ubli,u.bli,ou.b.l.i.e,u.b.l.i.#,ou-u.b-b.l-l.i-i.e-#
oublié,ublije,u.bli.je,ou.b.l.i.é,u.b.l.ij.e,ou-u.b-b.l-l.i-ij.é-e
oublié,ublije,u.bli.je,ou.b.l.i.é,u.b.l.ij.e,ou-u.b-b.l-l.i-ij.é-e
oubliées,ublije,u.bli.je,ou.b.l.i.é.e.s,u.b.l.ij.e.#.#,ou-u.b-b.l-l.i-ij.é-e.e-#.s-#
oublient,ubli,u.bli,ou.b.l.i.e.n.t,u.b.l.i.#.#.#,ou-u.b-b.l-l.i-i.e-#.n-#.t-#
oublier,ublije,u.bli.je,ou.b.l.i.er,u.b.l.ij.e,ou-u.b-b.l-l.i-ij.er-e
oubliette,ublijet,u.bli.jet,ou.b.l.i.e.tt.e,u.b.l.ij.e.t.#,ou-u.b-b.l-l.i-ij.e-e.tt-t.e-#
oubliettes,ublijet,u.bli.jet,ou.b.l.i.e.tt.e.s,u.b.l.ij.e.t.#.#,ou-u.b-b.l-l.i-ij.e-e.tt-t.e-#.s-#
ouest,west,west,ou.e.s.t,w.e.s.t,ou-w.e-e.s-s.t-t
oui,wi,wi,ou.i,w.i,ou-w.i-i
ouïes,wi,wi,ou.ï.e.s,w.i.#.#,ou-w.ï-i.e-#.s-#
ouistiti,wistiti,wis.ti.ti,ou.i.s.t.i.t.i,w.i.s.t.i.t.i,ou-w.i-i.s-s.t-t.i-i.t-t.i-i
ouragan,uRag@,u.Ra.g@,ou.r.a.g.an,u.R.a.g.@,ou-u.r-R.a-a.g-g.an-@
ours,uRs,uRs,ou.r.s,u.R.s,ou-u.r-R.s-s
ours,uRs,uRs,ou.r.s,u.R.s,ou-u.r-R.s-s
ourse,uRs*,uR.s*,ou.r.s.e,u.R.s.*,ou-u.r-R.s-s.e-*
oursin,uRs5,uR.s5,ou.r.s.in,u.R.s.5,ou-u.r-R.s-s.in-5
oursins,uRs5,uR.s5,ou.r.s.in.s,u.R.s.5.#,ou-u.r-R.s-s.in-5.s-#
ourson,uRs§,uR.s§,ou.r.s.on,u.R.s.§,ou-u.r-R.s-s.on-§
oursonne,uRson,uR.son,ou.r.s.o.nn.e,u.R.s.o.n.#,ou-u.r-R.s-s.o-o.nn-n.e-#
oursons,uRs§,uR.s§,ou.r.s.on.s,u.R.s.§.#,ou-u.r-R.s-s.on-§.s-#
outil,uti,u.ti,ou.t.i.l,u.t.i.#,ou-u.t-t.i-i.l-#
outils,uti,u.ti,ou.t.i.l.s,u.t.i.#.#,ou-u.t-t.i-i.l-#.s-#
ouvert,uveR,u.veR,ou.v.e.r.t,u.v.e.R.#,ou-u.v-v.e-e.r-R.t-#
ouvert,uveR,u.veR,ou.v.e.r.t,u.v.e.R.#,ou-u.v-v.e-e.r-R.t-#
ouverte,uveRt*,u.veR.t*,ou.v.e.r.t.e,u.v.e.R.t.*,ou-u.v-v.e-e.r-R.t-t.e-*
ouverte,uveRt*,u.veR.t*,ou.v.e.r.t.e,u.v.e.R.t.*,ou-u.v-v.e-e.r-R.t-t.e-*
ouvertes,uveRt*,u.veR.t*,ou.v.e.r.t.e.s,u.v.e.R.t.*.#,ou-u.v-v.e-e.r-R.t-t.e-*.s-#
ouverts,uveR,u.veR,ou.v.e.r.t.s,u.v.e.R.#.#,ou-u.v-v.e-e.r-R.t-#.s-#
ouverture,uveRtyR,u.veR.tyR,ou.v.e.r.t.u.r.e,u.v.e.R.t.y.R.#,ou-u.v-v.e-e.r-R.t-t.u-y.r-R.e-#
ouvrage,uvRaZ,u.vRaZ,ou.v.r.a.g.e,u.v.R.a.Z.#,ou-u.v-v.r-R.a-a.g-Z.e-#
ouvrais,uvRe,u.vRe,ou.v.r.ai.s,u.v.R.e.#,ou-u.v-v.r-R.ai-e.s-#
ouvrant,uvR@,u.vR@,ou.v.r.an.t,u.v.R.@.#,ou-u.v-v.r-R.an-@.t-#
ouvrant,uvR@,u.vR@,ou.v.r.an.t,u.v.R.@.#,ou-u.v-v.r-R.an-@.t-#
ouvre,uvR*,u.vR*,ou.v.r.e,u.v.R.*,ou-u.v-v.r-R.e-*
ouvrent,uvR*,u.vR*,ou.v.r.e.n.t,u.v.R.*.#.#,ou-u.v-v.r-R.e-*.n-#.t-#
ouvres,uvR*,u.vR*,ou.v.r.e.s,u.v.R.*.#,ou-u.v-v.r-R.e-*.s-#
ouvrier,uvRije,u.vRi.je,ou.v.r.i.er,u.v.R.ij.e,ou-u.v-v.r-R.i-ij.er-e
ouvriers,uvRije,u.vRi.je,ou.v.r.i.er.s,u.v.R.ij.e.#,ou-u.v-v.r-R.i-ij.er-e.s-#
ouvrir,uvRiR,u.vRiR,ou.v.r.i.r,u.v.R.i.R,ou-u.v-v.r-R.i-i.r-R
ouvrit,uvRi,u.vRi,ou.v.r.i.t,u.v.R.i.#,ou-u.v-v.r-R.i-i.t-#
ouvrons,uvR§,u.vR§,ou.v.r.on.s,u.v.R.§.#,ou-u.v-v.r-R.on-§.s-#
ovale,oval,o.val,o.v.a.l.e,o.v.a.l.#,o-o.v-v.a-a.l-l.e-#
pacha,paSa,pa.Sa,p.a.ch.a,p.a.S.a,p-p.a-a.ch-S.a-a
pacifique,pasifik,pa.si.fik,p.a.c.i.f.i.qu.e,p.a.s.i.f.i.k.#,p-p.a-a.c-s.i-i.f-f.i-i.qu-k.e-#
pacifique,pasifik,pa.si.fik,p.a.c.i.f.i.qu.e,p.a.s.i.f.i.k.#,p-p.a-a.c-s.i-i.f-f.i-i.qu-k.e-#
pack,pak,pak,p.a.ck,p.a.k,p-p.a-a.ck-k
pagaie,page,pa.ge,p.a.g.ai.e,p.a.g.e.#,p-p.a-a.g-g.ai-e.e-#
pagaies,page,pa.ge,p.a.g.ai.e.s,p.a.g.e.#.#,p-p.a-a.g-g.ai-e.e-#.s-#
pagaille,pagaj,pa.gaj,p.a.g.a.ill.e,p.a.g.a.j.#,p-p.a-a.g-g.a-a.ill-j.e-#
page,paZ,paZ,p.a.g.e,p.a.Z.#,p-p.a-a.g-Z.e-#
page,paZ,paZ,p.a.g.e,p.a.Z.#,p-p.a-a.g-Z.e-#
pages,paZ,paZ,p.a.g.e.s,p.a.Z.#.#,p-p.a-a.g-Z.e-#.s-#
paie,pe,pe,p.ai.e,p.e.#,p-p.ai-e.e-#
paierai,peRe,pe.Re,p.ai.e.r.ai,p.e.#.R.e,p-p.ai-e.e-#.r-R.ai-e
paillasson,pAjas§,pA.ja.s§,p.a.ill.a.ss.on,p.A.j.a.s.§,p-p.a-A.ill-j.a-a.ss-s.on-§
paille,pAj,pAj,p.a.ill.e,p.A.j.#,p-p.a-A.ill-j.e-#
paille,pAj,pAj,p.a.ill.e,p.A.j.#,p-p.a-A.ill-j.e-#
paillette,pAjet,pA.jet,p.a.ill.e.tt.e,p.A.j.e.t.#,p-p.a-A.ill-j.e-e.tt-t.e-#
paillettes,pAjet,pA.jet,p.a.ill.e.tt.e.s,p.A.j.e.t.#.#,p-p.a-A.ill-j.e-e.tt-t.e-#.s-#
pain,p5,p5,p.ain,p.5,p-p.ain-5
pains,p5,p5,p.ain.s,p.5.#,p-p.ain-5.s-#
pair,peR,peR,p.ai.r,p.e.R,p-p.ai-e.r-R
paire,peR,peR,p.ai.r.e,p.e.R.#,p-p.ai-e.r-R.e-#
paires,peR,peR,p.ai.r.e.s,p.e.R.#.#,p-p.ai-e.r-R.e-#.s-#
paisiblement,pezibl*m@,pe.zi.bl*.m@,p.ai.s.i.b.l.e.m.en.t,p.e.z.i.b.l.*.m.@.#,p-p.ai-e.s-z.i-i.b-b.l-l.e-*.m-m.en-@.t-#
paix,pe,pe,p.ai.x,p.e.#,p-p.ai-e.x-#
paix,pe,pe,p.ai.x,p.e.#,p-p.ai-e.x-#
palais,pale,pa.le,p.a.l.ai.s,p.a.l.e.#,p-p.a-a.l-l.ai-e.s-#
pale,pAl,pAl,p.a.l.e,p.A.l.#,p-p.a-A.l-l.e-#
palet,pale,pa.le,p.a.l.e.t,p.a.l.e.#,p-p.a-a.l-l.e-e.t-#
paleur,pAl2R,pA.l2R,p.a.l.eu.r,p.A.l.2.R,p-p.a-A.l-l.eu-2.r-R
palier,palje,pa.lje,p.a.l.i.er,p.a.l.j.e,p-p.a-a.l-l.i-j.er-e
palissade,palisad,pa.li.sad,p.a.l.i.ss.a.d.e,p.a.l.i.s.a.d.#,p-p.a-a.l-l.i-i.ss-s.a-a.d-d.e-#
palmées,palme,pal.me,p.a.l.m.é.e.s,p.a.l.m.e.#.#,p-p.a-a.l-l.m-m.é-e.e-#.s-#
palmes,palm*,pal.m*,p.a.l.m.e.s,p.a.l.m.*.#,p-p.a-a.l-l.m-m.e-*.s-#
palmier,palmje,pal.mje,p.a.l.m.i.er,p.a.l.m.j.e,p-p.a-a.l-l.m-m.i-j.er-e
palmiers,palmje,pal.mje,p.a.l.m.i.er.s,p.a.l.m.j.e.#,p-p.a-a.l-l.m-m.i-j.er-e.s-#
pan,p@,p@,p.an,p.@,p-p.an-@
panache,panaS,pa.naS,p.a.n.a.ch.e,p.a.n.a.S.#,p-p.a-a.n-n.a-a.ch-S.e-#
pancarte,p@kaRt*,p@.kaR.t*,p.an.c.a.r.t.e,p.@.k.a.R.t.*,p-p.an-@.c-k.a-a.r-R.t-t.e-*
pancartes,p@kaRt*,p@.kaR.t*,p.an.c.a.r.t.e.s,p.@.k.a.R.t.*.#,p-p.an-@.c-k.a-a.r-R.t-t.e-*.s-#
panda,p@da,p@.da,p.an.d.a,p.@.d.a,p-p.an-@.d-d.a-a
panier,panje,pa.nje,p.a.n.i.er,p.a.n.j.e,p-p.a-a.n-n.i-j.er-e
paniers,panje,pa.nje,p.a.n.i.er.s,p.a.n.j.e.#,p-p.a-a.n-n.i-j.er-e.s-#
panique,panik,pa.nik,p.a.n.i.qu.e,p.a.n.i.k.#,p-p.a-a.n-n.i-i.qu-k.e-#
panne,pan,pan,p.a.nn.e,p.a.n.#,p-p.a-a.nn-n.e-#
panneau,pano,pa.no,p.a.nn.eau,p.a.n.o,p-p.a-a.nn-n.eau-o
panneaux,pano,pa.no,p.a.nn.eau.x,p.a.n.o.#,p-p.a-a.nn-n.eau-o.x-#
panoplie,panopli,pa.no.pli,p.a.n.o.p.l.i.e,p.a.n.o.p.l.i.#,p-p.a-a.n-n.o-o.p-p.l-l.i-i.e-#
panorama,panoRama,pa.no.Ra.ma,p.a.n.o.r.a.m.a,p.a.n.o.R.a.m.a,p-p.a-a.n-n.o-o.r-R.a-a.m-m.a-a
pansement,p@sm@,p@s.m@,p.an.s.e.m.en.t,p.@.s.#.m.@.#,p-p.an-@.s-s.e-#.m-m.en-@.t-#
pantalon,p@tal§,p@.ta.l§,p.an.t.a.l.on,p.@.t.a.l.§,p-p.an-@.t-t.a-a.l-l.on-§
pantalons,p@tal§,p@.ta.l§,p.an.t.a.l.on.s,p.@.t.a.l.§.#,p-p.an-@.t-t.a-a.l-l.on-§.s-#
panthère,p@teR,p@.teR,p.an.th.è.r.e,p.@.t.e.R.#,p-p.an-@.th-t.è-e.r-R.e-#
pantin,p@t5,p@.t5,p.an.t.in,p.@.t.5,p-p.an-@.t-t.in-5
pantoufle,p@tufl*,p@.tu.fl*,p.an.t.ou.f.l.e,p.@.t.u.f.l.*,p-p.an-@.t-t.ou-u.f-f.l-l.e-*
pantoufles,p@tufl*,p@.tu.fl*,p.an.t.ou.f.l.e.s,p.@.t.u.f.l.*.#,p-p.an-@.t-t.ou-u.f-f.l-l.e-*.s-#
paon,p@,p@,p.aon,p.@,p-p.aon-@
papa,papa,pa.pa,p.a.p.a,p.a.p.a,p-p.a-a.p-p.a-a
papayes,papaj,pa.paj,p.a.p.ay.e.s,p.a.p.aj.#.#,p-p.a-a.p-p.ay-aj.e-#.s-#
pape,pap,pap,p.a.p.e,p.a.p.#,p-p.a-a.p-p.e-#
papier,papje,pa.pje,p.a.p.i.er,p.a.p.j.e,p-p.a-a.p-p.i-j.er-e
papiers,papje,pa.pje,p.a.p.i.er.s,p.a.p.j.e.#,p-p.a-a.p-p.i-j.er-e.s-#
papillon,papij§,pa.pi.j§,p.a.p.ill.on,p.a.p.ij.§,p-p.a-a.p-p.ill-ij.on-§
papillons,papij§,pa.pi.j§,p.a.p.ill.on.s,p.a.p.ij.§.#,p-p.a-a.p-p.ill-ij.on-§.s-#
papillote,papijot,pa.pi.jot,p.a.p.ill.o.t.e,p.a.p.ij.o.t.#,p-p.a-a.p-p.ill-ij.o-o.t-t.e-#
papy,papi,pa.pi,p.a.p.y,p.a.p.i,p-p.a-a.p-p.y-i
paquebot,pakbo,pak.bo,p.a.qu.e.b.o.t,p.a.k.#.b.o.#,p-p.a-a.qu-k.e-#.b-b.o-o.t-#
paquerette,pAkRet,pA.kRet,p.a.qu.e.r.e.tt.e,p.A.k.#.R.e.t.#,p-p.a-A.qu-k.e-#.r-R.e-e.tt-t.e-#
paquerettes,pAkRet,pA.kRet,p.a.qu.e.r.e.tt.e.s,p.A.k.#.R.e.t.#.#,p-p.a-A.qu-k.e-#.r-R.e-e.tt-t.e-#.s-#
paques,pAk,pAk,p.a.qu.e.s,p.A.k.#.#,p-p.a-A.qu-k.e-#.s-#
paquet,pake,pa.ke,p.a.qu.e.t,p.a.k.e.#,p-p.a-a.qu-k.e-e.t-#
paquets,pake,pa.ke,p.a.qu.e.t.s,p.a.k.e.#.#,p-p.a-a.qu-k.e-e.t-#.s-#
par,paR,paR,p.a.r,p.a.R,p-p.a-a.r-R
parachute,paRaSyt,pa.Ra.Syt,p.a.r.a.ch.u.t.e,p.a.R.a.S.y.t.#,p-p.a-a.r-R.a-a.ch-S.u-y.t-t.e-#
parachutes,paRaSyt,pa.Ra.Syt,p.a.r.a.ch.u.t.e.s,p.a.R.a.S.y.t.#.#,p-p.a-a.r-R.a-a.ch-S.u-y.t-t.e-#.s-#
parade,paRad,pa.Rad,p.a.r.a.d.e,p.a.R.a.d.#,p-p.a-a.r-R.a-a.d-d.e-#
parade,paRad,pa.Rad,p.a.r.a.d.e,p.a.R.a.d.#,p-p.a-a.r-R.a-a.d-d.e-#
paradis,paRadi,pa.Ra.di,p.a.r.a.d.i.s,p.a.R.a.d.i.#,p-p.a-a.r-R.a-a.d-d.i-i.s-#
paraissaient,paRese,pa.Re.se,p.a.r.ai.ss.ai.e.n.t,p.a.R.e.s.e.#.#.#,p-p.a-a.r-R.ai-e.ss-s.ai-e.e-#.n-#.t-#
paraissait,paRese,pa.Re.se,p.a.r.ai.ss.ai.t,p.a.R.e.s.e.#,p-p.a-a.r-R.ai-e.ss-s.ai-e.t-#
paraissent,paRes,pa.Res,p.a.r.ai.ss.e.n.t,p.a.R.e.s.#.#.#,p-p.a-a.r-R.ai-e.ss-s.e-#.n-#.t-#
paraît,paRe,pa.Re,p.a.r.aî.t,p.a.R.e.#,p-p.a-a.r-R.aî-e.t-#
paralysa,paRaliza,pa.Ra.li.za,p.a.r.a.l.y.s.a,p.a.R.a.l.i.z.a,p-p.a-a.r-R.a-a.l-l.y-i.s-z.a-a
parapente,paRap@t,pa.Ra.p@t,p.a.r.a.p.en.t.e,p.a.R.a.p.@.t.#,p-p.a-a.r-R.a-a.p-p.en-@.t-t.e-#
parapet,paRape,pa.Ra.pe,p.a.r.a.p.e.t,p.a.R.a.p.e.#,p-p.a-a.r-R.a-a.p-p.e-e.t-#
parapluie,paRapl8i,pa.Ra.pl8i,p.a.r.a.p.l.u.i.e,p.a.R.a.p.l.8.i.#,p-p.a-a.r-R.a-a.p-p.l-l.u-8.i-i.e-#
parasol,paRasol,pa.Ra.sol,p.a.r.a.s.o.l,p.a.R.a.s.o.l,p-p.a-a.r-R.a-a.s-s.o-o.l-l
paratonnerre,paRatoneR,pa.Ra.to.neR,p.a.r.a.t.o.nn.e.rr.e,p.a.R.a.t.o.n.e.R.#,p-p.a-a.r-R.a-a.t-t.o-o.nn-n.e-e.rr-R.e-#
parc,paRk,paRk,p.a.r.c,p.a.R.k,p-p.a-a.r-R.c-k
parcourir,paRkuRiR,paR.ku.RiR,p.a.r.c.ou.r.i.r,p.a.R.k.u.R.i.R,p-p.a-a.r-R.c-k.ou-u.r-R.i-i.r-R
parcours,paRkuR,paR.kuR,p.a.r.c.ou.r.s,p.a.R.k.u.R.#,p-p.a-a.r-R.c-k.ou-u.r-R.s-#
parcourt,paRkuR,paR.kuR,p.a.r.c.ou.r.t,p.a.R.k.u.R.#,p-p.a-a.r-R.c-k.ou-u.r-R.t-#
